timestamp,can_msg.data,can_msg.dlc,can_msg.id,error,header.frame_id,header.stamp.nanosec,header.stamp.sec,integrator,pump_power,windup
1763322600252428578,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,251556134,1763322600,64139.0,0.0,517
1763322600334478712,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,333863674,1763322600,64139.0,0.0,517
1763322600448021633,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,447702499,1763322600,64139.0,0.0,517
1763322600543151229,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,541914914,1763322600,64139.0,0.0,517
1763322600688274747,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,687667262,1763322600,64139.0,0.0,517
1763322600760487804,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,760125469,1763322600,64139.0,0.0,517
1763322600842388370,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,842037171,1763322600,64139.0,0.0,517
1763322600936385394,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,935542006,1763322600,64139.0,0.0,517
1763322601049995518,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,49198209,1763322601,64139.0,0.0,517
1763322601141943435,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,141692781,1763322601,64139.0,0.0,517
1763322601247417630,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,247108223,1763322601,64139.0,0.0,517
1763322601341597122,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,340832741,1763322601,64139.0,0.0,517
1763322601445341084,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,444772926,1763322601,64139.0,0.0,517
1763322601538542244,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,537663848,1763322601,64139.0,0.0,517
1763322601693092512,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,692606178,1763322601,64139.0,0.0,517
1763322601768719093,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,767044380,1763322601,64139.0,0.0,517
1763322601851248556,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,849774482,1763322601,64139.0,0.0,517
1763322601942777467,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,942226334,1763322601,64139.0,0.0,517
1763322602055401233,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,55193074,1763322602,64139.0,0.0,517
1763322602137814572,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,137445870,1763322602,64139.0,0.0,517
1763322602250898850,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,250250021,1763322602,64139.0,0.0,517
1763322602342794772,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,342370326,1763322602,64139.0,0.0,517
1763322602456984102,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,456181449,1763322602,64139.0,0.0,517
1763322602539010467,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,538180806,1763322602,64139.0,0.0,517
1763322602695006687,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,693882660,1763322602,64139.0,0.0,517
1763322602766399402,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,766135019,1763322602,64139.0,0.0,517
1763322602849486082,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,849119076,1763322602,64139.0,0.0,517
1763322602941933586,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,940986454,1763322602,64139.0,0.0,517
1763322603055366345,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,54189774,1763322603,64139.0,0.0,517
1763322603147319679,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,146314596,1763322603,64139.0,0.0,517
1763322603259995677,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,258995713,1763322603,64139.0,0.0,517
1763322603342440476,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,341651679,1763322603,64139.0,0.0,517
1763322603456191412,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,454154237,1763322603,64139.0,0.0,517
1763322603552551287,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,552172377,1763322603,64139.0,0.0,517
1763322603697427787,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,697057356,1763322603,64139.0,0.0,517
1763322603769150039,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,768400699,1763322603,64139.0,0.0,517
1763322603864274976,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,861752299,1763322603,64139.0,0.0,517
1763322603946187201,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,944865639,1763322603,64139.0,0.0,517
1763322604058525026,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,58083844,1763322604,64139.0,0.0,517
1763322604152898898,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,152392692,1763322604,64139.0,0.0,517
1763322604256050397,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,255578495,1763322604,64139.0,0.0,517
1763322604348084599,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,347663129,1763322604,64139.0,0.0,517
1763322604461546390,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,461043224,1763322604,64139.0,0.0,517
1763322604553870383,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,553421137,1763322604,64139.0,0.0,517
1763322604699284774,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,698924424,1763322604,64139.0,0.0,517
1763322604773508044,[250 139   2   5   4 140   0   0],8,265,1164.0,NgReg,772876303,1763322604,64139.0,0.0,517
