timestamp,can_msg.data,can_msg.dlc,can_msg.id,glow_plug_i,glow_plug_v,header.frame_id,header.stamp.nanosec,header.stamp.sec,sekevence
1763322605539156471,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,538790969,1763322605,0
1763322605693665007,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,693310993,1763322605,0
1763322605766431838,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,765883713,1763322605,0
1763322605849975136,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,849184771,1763322605,0
1763322605942947866,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,941372801,1763322605,0
1763322606054774280,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,54398057,1763322606,0
1763322606147914757,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,147542375,1763322606,0
1763322606250432508,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,249816159,1763322606,0
1763322606344133752,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,343317499,1763322606,0
1763322606458732220,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,458169471,1763322606,0
1763322606541894563,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,540689032,1763322606,0
1763322606695683270,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,695447847,1763322606,0
1763322606769353268,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,768250201,1763322606,0
1763322606862501522,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,862131763,1763322606,0
1763322606943273827,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,942806309,1763322606,0
1763322607057056333,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,56325680,1763322607,0
1763322607149333523,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,148957556,1763322607,0
1763322607262969281,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,262251588,1763322607,0
1763322607344587090,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,344374355,1763322607,0
1763322607457864225,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,457446691,1763322607,0
1763322607550956963,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,549619113,1763322607,0
1763322607705204651,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,704867340,1763322607,0
1763322607777630946,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,777328835,1763322607,0
1763322607861296586,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,860663213,1763322607,0
1763322607955201257,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,954386125,1763322607,0
1763322608057897510,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,57144585,1763322608,0
1763322608151285420,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,150586318,1763322608,0
1763322608262353129,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,261803499,1763322608,0
1763322608348533995,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,347432688,1763322608,0
1763322608462174238,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,461897376,1763322608,0
1763322608555232101,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,555018054,1763322608,0
1763322608700166169,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,699517596,1763322608,0
1763322608771879926,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,771658359,1763322608,0
1763322608864966141,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,864041184,1763322608,0
1763322608956709448,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,956400394,1763322608,0
1763322609059677961,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,59163499,1763322609,0
1763322609153508689,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,152616980,1763322609,0
1763322609268648451,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,268040005,1763322609,0
1763322609352018421,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,350349467,1763322609,0
1763322609463778420,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,463562453,1763322609,0
1763322609559026006,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,558209113,1763322609,0
1763322609703521395,[0 0 0 0 0 0 0 0],7,264,[0. 0.],[0. 0.],Glow Plugs,703157556,1763322609,0
1763322609776585837,[ 0  0  0  0  4 77  0  0],7,264,[0. 0.],[0. 0.],Glow Plugs,776087983,1763322609,1101
1763322609870366709,[ 9 33  9 34  4 79  0  0],7,264,[3.3 3.4],[0.9 0.9],Glow Plugs,869850487,1763322609,1103
1763322609952206317,[ 9 33  9 34  4 79  0  0],7,264,[3.3 3.4],[0.9 0.9],Glow Plugs,951758159,1763322609,1103
1763322610064698093,[ 38 158  37 162   4  79   0   0],7,264,[15.8 16.2],[3.8 3.7],Glow Plugs,64262926,1763322610,1103
1763322610158971255,[ 38 159  37 160   4  79   0   0],7,264,[15.9 16. ],[3.8 3.7],Glow Plugs,157551068,1763322610,1103
1763322610270860795,[ 38 159  37 160   4  79   0   0],7,264,[15.9 16. ],[3.8 3.7],Glow Plugs,270541500,1763322610,1103
1763322610352729302,[ 38 159  37 160   4  79   0   0],7,264,[15.9 16. ],[3.8 3.7],Glow Plugs,352415159,1763322610,1103
1763322610467136400,[ 40 159  38 160   4  79   0   0],7,264,[15.9 16. ],[4.  3.8],Glow Plugs,465630902,1763322610,1103
1763322610562282263,[ 40 159  38 160   4  79   0   0],7,264,[15.9 16. ],[4.  3.8],Glow Plugs,559912608,1763322610,1103
1763322610708120725,[ 43 159  40 159   4  79   0   0],7,264,[15.9 15.9],[4.3 4. ],Glow Plugs,707290136,1763322610,1103
1763322610779811192,[ 43 159  40 159   4  79   0   0],7,264,[15.9 15.9],[4.3 4. ],Glow Plugs,779554361,1763322610,1103
1763322610874160290,[ 43 159  40 159   4  79   0   0],7,264,[15.9 15.9],[4.3 4. ],Glow Plugs,873626852,1763322610,1103
1763322610956008221,[ 46 160  42 159   4  79   0   0],7,264,[16.  15.9],[4.6 4.2],Glow Plugs,955752670,1763322610,1103
1763322611070257019,[ 46 160  42 159   4  79   0   0],7,264,[16.  15.9],[4.6 4.2],Glow Plugs,69210591,1763322611,1103
1763322611161895764,[ 48 160  45 161   4  79   0   0],7,264,[16.  16.1],[4.8 4.5],Glow Plugs,161428214,1763322611,1103
1763322611274963353,[ 48 160  45 161   4  79   0   0],7,264,[16.  16.1],[4.8 4.5],Glow Plugs,273766557,1763322611,1103
1763322611356282522,[ 48 160  45 161   4  79   0   0],7,264,[16.  16.1],[4.8 4.5],Glow Plugs,355877179,1763322611,1103
1763322611469864796,[ 51 161  47 160   4  79   0   0],7,264,[16.1 16. ],[5.1 4.7],Glow Plugs,469201599,1763322611,1103
1763322611561898740,[ 51 161  47 160   4  79   0   0],7,264,[16.1 16. ],[5.1 4.7],Glow Plugs,561164182,1763322611,1103
1763322611716439798,[ 54 160  50 160   4  79   0   0],7,264,[16. 16.],[5.4 5. ],Glow Plugs,715524825,1763322611,1103
1763322611788507067,[ 54 160  50 160   4  79   0   0],7,264,[16. 16.],[5.4 5. ],Glow Plugs,788141052,1763322611,1103
1763322611870781816,[ 54 160  50 160   4  79   0   0],7,264,[16. 16.],[5.4 5. ],Glow Plugs,870311418,1763322611,1103
1763322611966366722,[ 57 159  52 160   4  79   0   0],7,264,[15.9 16. ],[5.7 5.2],Glow Plugs,962904559,1763322611,1103
1763322612076389845,[ 57 159  52 160   4  79   0   0],7,264,[15.9 16. ],[5.7 5.2],Glow Plugs,76234454,1763322612,1103
1763322612159086261,[ 57 159  52 160   4  79   0   0],7,264,[15.9 16. ],[5.7 5.2],Glow Plugs,158413816,1763322612,1103
1763322612271403490,[ 61 160  56 160   4  79   0   0],7,264,[16. 16.],[6.1 5.6],Glow Plugs,271093667,1763322612,1103
1763322612366179730,[ 61 160  56 160   4  79   0   0],7,264,[16. 16.],[6.1 5.6],Glow Plugs,363871451,1763322612,1103
1763322612477050916,[ 65 159  59 160   4  79   0   0],7,264,[15.9 16. ],[6.5 5.9],Glow Plugs,476691494,1763322612,1103
1763322612559445445,[ 65 159  59 160   4  79   0   0],7,264,[15.9 16. ],[6.5 5.9],Glow Plugs,559019719,1763322612,1103
1763322612719788184,[ 65 159  59 160   4  79   0   0],7,264,[15.9 16. ],[6.5 5.9],Glow Plugs,719074906,1763322612,1103
1763322612792436606,[ 65 149  62 160   4  79   0   0],7,264,[14.9 16. ],[6.5 6.2],Glow Plugs,791809984,1763322612,1103
1763322612876858391,[ 65 149  62 160   4  79   0   0],7,264,[14.9 16. ],[6.5 6.2],Glow Plugs,876233497,1763322612,1103
1763322612969951278,[ 65 141  65 158   4  79   0   0],7,264,[14.1 15.8],[6.5 6.5],Glow Plugs,969380784,1763322612,1103
1763322613076969394,[ 65 141  65 158   4  79   0   0],7,264,[14.1 15.8],[6.5 6.5],Glow Plugs,76267893,1763322613,1103
1763322613169338353,[ 65 141  65 158   4  79   0   0],7,264,[14.1 15.8],[6.5 6.5],Glow Plugs,169104817,1763322613,1103
1763322613274721853,[ 65 134  65 149   4  79   0   0],7,264,[13.4 14.9],[6.5 6.5],Glow Plugs,274010688,1763322613,1103
1763322613367199995,[ 65 134  65 149   4  79   0   0],7,264,[13.4 14.9],[6.5 6.5],Glow Plugs,366810972,1763322613,1103
1763322613480791783,[ 65 127  65 141   4  79   0   0],7,264,[12.7 14.1],[6.5 6.5],Glow Plugs,479488076,1763322613,1103
1763322613565743010,[ 65 127  65 141   4  79   0   0],7,264,[12.7 14.1],[6.5 6.5],Glow Plugs,564424391,1763322613,1103
1763322613718549304,[ 65 127  65 141   4  79   0   0],7,264,[12.7 14.1],[6.5 6.5],Glow Plugs,718132570,1763322613,1103
1763322613790994275,[ 65 122  65 135   4  79   0   0],7,264,[12.2 13.5],[6.5 6.5],Glow Plugs,790505765,1763322613,1103
1763322613883527264,[ 65 122  65 135   4  79   0   0],7,264,[12.2 13.5],[6.5 6.5],Glow Plugs,883155714,1763322613,1103
1763322613968460731,[ 65 122  65 135   4  79   0   0],7,264,[12.2 13.5],[6.5 6.5],Glow Plugs,966900737,1763322613,1103
1763322614080592849,[ 65 118  65 130   4  79   0   0],7,264,[11.8 13. ],[6.5 6.5],Glow Plugs,80165682,1763322614,1103
1763322614173102419,[ 65 118  65 130   4  79   0   0],7,264,[11.8 13. ],[6.5 6.5],Glow Plugs,172832244,1763322614,1103
1763322614276779274,[ 65 114  65 125   4  79   0   0],7,264,[11.4 12.5],[6.5 6.5],Glow Plugs,276094477,1763322614,1103
1763322614368442191,[ 65 114  65 125   4  79   0   0],7,264,[11.4 12.5],[6.5 6.5],Glow Plugs,368108848,1763322614,1103
1763322614481851458,[ 65 114  65 125   4  79   0   0],7,264,[11.4 12.5],[6.5 6.5],Glow Plugs,480717798,1763322614,1103
1763322614573270695,[ 65 110  65 121   4  79   0   0],7,264,[11.  12.1],[6.5 6.5],Glow Plugs,572841385,1763322614,1103
1763322614728112381,[ 65 110  65 121   4  79   0   0],7,264,[11.  12.1],[6.5 6.5],Glow Plugs,726706530,1763322614,1103
1763322614801423464,[ 65 108  65 118   4  79   0   0],7,264,[10.8 11.8],[6.5 6.5],Glow Plugs,800961705,1763322614,1103
1763322614884168750,[ 65 108  65 118   4  79   0   0],7,264,[10.8 11.8],[6.5 6.5],Glow Plugs,883229042,1763322614,1103
1763322614976180210,[ 65 108  65 118   4  79   0   0],7,264,[10.8 11.8],[6.5 6.5],Glow Plugs,975448181,1763322614,1103
1763322615079510446,[ 65 105  65 114   4  79   0   0],7,264,[10.5 11.4],[6.5 6.5],Glow Plugs,77827732,1763322615,1103
1763322615172727057,[ 65 105  65 114   4  79   0   0],7,264,[10.5 11.4],[6.5 6.5],Glow Plugs,172307411,1763322615,1103
1763322615284358383,[ 65 102  65 111   4  79   0   0],7,264,[10.2 11.1],[6.5 6.5],Glow Plugs,282721782,1763322615,1103
1763322615375211196,[ 65 102  65 111   4  79   0   0],7,264,[10.2 11.1],[6.5 6.5],Glow Plugs,374805725,1763322615,1103
1763322615479167127,[ 65 102  65 111   4  79   0   0],7,264,[10.2 11.1],[6.5 6.5],Glow Plugs,478915352,1763322615,1103
1763322615571740668,[ 65 100  65 109   4  79   0   0],7,264,[10.  10.9],[6.5 6.5],Glow Plugs,571483581,1763322615,1103
1763322615729336943,[ 65 100  65 109   4  79   0   0],7,264,[10.  10.9],[6.5 6.5],Glow Plugs,728617521,1763322615,1103
1763322615802801180,[ 65 100  65 109   4  79   0   0],7,264,[10.  10.9],[6.5 6.5],Glow Plugs,801940703,1763322615,1103
1763322615885632966,[ 65  98  65 106   4  79   0   0],7,264,[ 9.8 10.6],[6.5 6.5],Glow Plugs,884403338,1763322615,1103
1763322615977943436,[ 65  98  65 106   4  79   0   0],7,264,[ 9.8 10.6],[6.5 6.5],Glow Plugs,977129679,1763322615,1103
1763322616090383308,[ 65  96  65 104   4  79   0   0],7,264,[ 9.6 10.4],[6.5 6.5],Glow Plugs,90091981,1763322616,1103
1763322616172980794,[ 65  96  65 104   4  79   0   0],7,264,[ 9.6 10.4],[6.5 6.5],Glow Plugs,172656507,1763322616,1103
1763322616285853785,[ 65  96  65 104   4  79   0   0],7,264,[ 9.6 10.4],[6.5 6.5],Glow Plugs,285199451,1763322616,1103
1763322616378349731,[ 65  95  65 102   4  79   0   0],7,264,[ 9.5 10.2],[6.5 6.5],Glow Plugs,377969636,1763322616,1103
1763322616492765084,[ 65  95  65 102   4  79   0   0],7,264,[ 9.5 10.2],[6.5 6.5],Glow Plugs,491269441,1763322616,1103
1763322616573410610,[ 65  94  65 100   4  79   0   0],7,264,[ 9.4 10. ],[6.5 6.5],Glow Plugs,572906484,1763322616,1103
1763322616728420437,[ 65  94  65 100   4  79   0   0],7,264,[ 9.4 10. ],[6.5 6.5],Glow Plugs,727762967,1763322616,1103
1763322616800758313,[ 65  94  65 100   4  79   0   0],7,264,[ 9.4 10. ],[6.5 6.5],Glow Plugs,799977964,1763322616,1103
1763322616893343603,[65 92 65 98  4 79  0  0],7,264,[9.2 9.8],[6.5 6.5],Glow Plugs,892182807,1763322616,1103
1763322616977326748,[65 92 65 98  4 79  0  0],7,264,[9.2 9.8],[6.5 6.5],Glow Plugs,976772575,1763322616,1103
1763322617093140116,[65 91 65 97  4 79  0  0],7,264,[9.1 9.7],[6.5 6.5],Glow Plugs,92173112,1763322617,1103
1763322617178489757,[65 91 65 97  4 79  0  0],7,264,[9.1 9.7],[6.5 6.5],Glow Plugs,177789439,1763322617,1103
1763322617289972709,[65 90 65 95  4 79  0  0],7,264,[9.  9.5],[6.5 6.5],Glow Plugs,289356584,1763322617,1103
1763322617384492684,[65 90 65 95  4 79  0  0],7,264,[9.  9.5],[6.5 6.5],Glow Plugs,383918734,1763322617,1103
1763322617485608795,[65 90 65 95  4 79  0  0],7,264,[9.  9.5],[6.5 6.5],Glow Plugs,485261692,1763322617,1103
1763322617578367848,[65 89 65 94  4 79  0  0],7,264,[8.9 9.4],[6.5 6.5],Glow Plugs,577905482,1763322617,1103
1763322617733352978,[65 89 65 94  4 79  0  0],7,264,[8.9 9.4],[6.5 6.5],Glow Plugs,732930931,1763322617,1103
1763322617806056936,[65 89 65 94  4 79  0  0],7,264,[8.9 9.4],[6.5 6.5],Glow Plugs,805497418,1763322617,1103
1763322617887885598,[65 88 65 93  4 79  0  0],7,264,[8.8 9.3],[6.5 6.5],Glow Plugs,887686846,1763322617,1103
1763322617984055998,[65 88 65 93  4 79  0  0],7,264,[8.8 9.3],[6.5 6.5],Glow Plugs,980986601,1763322617,1103
1763322618096169385,[65 87 65 92  4 79  0  0],7,264,[8.7 9.2],[6.5 6.5],Glow Plugs,95207628,1763322618,1103
1763322618178397408,[65 87 65 92  4 79  0  0],7,264,[8.7 9.2],[6.5 6.5],Glow Plugs,178091937,1763322618,1103
1763322618291840679,[65 87 65 92  4 79  0  0],7,264,[8.7 9.2],[6.5 6.5],Glow Plugs,291596776,1763322618,1103
1763322618385438549,[65 86 65 91  4 79  0  0],7,264,[8.6 9.1],[6.5 6.5],Glow Plugs,384869975,1763322618,1103
1763322618498493373,[65 86 65 91  4 79  0  0],7,264,[8.6 9.1],[6.5 6.5],Glow Plugs,497324577,1763322618,1103
1763322618582401935,[65 86 65 90  4 79  0  0],7,264,[8.6 9. ],[6.5 6.5],Glow Plugs,581762929,1763322618,1103
1763322618736640770,[65 86 65 90  4 79  0  0],7,264,[8.6 9. ],[6.5 6.5],Glow Plugs,736442339,1763322618,1103
1763322618811110485,[65 86 65 90  4 79  0  0],7,264,[8.6 9. ],[6.5 6.5],Glow Plugs,809656155,1763322618,1103
1763322618894483081,[65 85 65 89  4 79  0  0],7,264,[8.5 8.9],[6.5 6.5],Glow Plugs,892497840,1763322618,1103
1763322618986640476,[65 85 65 89  4 79  0  0],7,264,[8.5 8.9],[6.5 6.5],Glow Plugs,986441469,1763322618,1103
1763322619099911912,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,99260874,1763322619,1103
1763322619181940515,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,181201766,1763322619,1103
1763322619301122619,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,300236286,1763322619,1103
1763322619391609144,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,390859995,1763322619,1103
1763322619495917348,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,494397322,1763322619,1103
1763322619589980309,[65 84 65 88  4 79  0  0],7,264,[8.4 8.8],[6.5 6.5],Glow Plugs,589736950,1763322619,1103
1763322619734518610,[65 83 65 87  4 79  0  0],7,264,[8.3 8.7],[6.5 6.5],Glow Plugs,734304723,1763322619,1103
1763322619807106991,[65 83 65 87  4 79  0  0],7,264,[8.3 8.7],[6.5 6.5],Glow Plugs,806335634,1763322619,1103
1763322619899641350,[65 83 65 87  4 79  0  0],7,264,[8.3 8.7],[6.5 6.5],Glow Plugs,899433126,1763322619,1103
1763322619993311608,[65 83 65 87  4 81  0  0],7,264,[8.3 8.7],[6.5 6.5],Glow Plugs,993003769,1763322619,1105
1763322620095607567,[65 83 65 87  4 81  0  0],7,264,[8.3 8.7],[6.5 6.5],Glow Plugs,95036561,1763322620,1105
1763322620191562014,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,187848075,1763322620,1105
1763322620302186392,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,301542139,1763322620,1105
1763322620386705359,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,385065077,1763322620,1105
1763322620498515429,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,498038855,1763322620,1105
1763322620594077237,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,593715094,1763322620,1105
1763322620739766324,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,739224278,1763322620,1105
1763322620812680340,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,812111670,1763322620,1105
1763322620905022959,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,904191058,1763322620,1105
1763322620987651404,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,986877327,1763322620,1105
1763322621105771921,[65 82 65 86  4 81  0  0],7,264,[8.2 8.6],[6.5 6.5],Glow Plugs,104930356,1763322621,1105
1763322621188226898,[65 81 65 86  4 81  0  0],7,264,[8.1 8.6],[6.5 6.5],Glow Plugs,187697364,1763322621,1105
1763322621302074311,[65 81 65 86  4 81  0  0],7,264,[8.1 8.6],[6.5 6.5],Glow Plugs,300871179,1763322621,1105
