timestamp,can_msg.data,can_msg.dlc,can_msg.id,engine_subtype,engine_type,fw_version,header.frame_id,header.stamp.nanosec,header.stamp.sec,serial_number
1763322660836269413,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,835660678,1763322660,585
1763322661847195995,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,846638300,1763322661,585
1763322662851406758,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,850557095,1763322662,585
1763322663856239800,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,855545626,1763322663,585
1763322664856753148,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,856115325,1763322664,585
1763322665856471177,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,854182188,1763322665,585
1763322666860921527,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,860141112,1763322666,585
1763322667862054322,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,861461331,1763322667,585
1763322668863581110,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,862993175,1763322668,585
1763322669872903383,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,872072792,1763322669,585
1763322670877450055,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,876648424,1763322670,585
1763322671872390637,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,872010190,1763322671,585
1763322672884959011,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,884173892,1763322672,585
1763322673886951280,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,885773298,1763322673,585
1763322674886341384,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,885682601,1763322674,585
1763322675893011199,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,892152096,1763322675,585
1763322676893842949,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,893553574,1763322676,585
1763322677895269490,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,895072723,1763322677,585
1763322678899682020,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,899235716,1763322678,585
1763322679900450529,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,899723522,1763322679,585
1763322680912828314,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,911328923,1763322680,585
1763322681905430670,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,905247470,1763322681,585
1763322682911627068,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,910399677,1763322682,585
1763322683915329364,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,914967285,1763322683,585
1763322684924162320,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,921899025,1763322684,585
1763322685919890589,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,919640669,1763322685,585
1763322686930347014,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,928702407,1763322686,585
1763322687927578304,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,927014528,1763322687,585
1763322688935772185,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,935382489,1763322688,585
1763322689934904031,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,934304448,1763322689,585
1763322690933860204,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,933308909,1763322690,585
1763322691938545436,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,938334877,1763322691,585
1763322692943799923,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,943054196,1763322692,585
1763322693943744147,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,943114932,1763322693,585
1763322694949603255,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,948981431,1763322694,585
1763322695959015552,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,957715136,1763322695,585
1763322696954118229,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,953297782,1763322696,585
1763322697957854861,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,957431469,1763322697,585
1763322698961622572,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,961372236,1763322698,585
1763322699967743312,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,966772624,1763322699,585
1763322700972036538,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,971293371,1763322700,585
1763322701969540333,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,969201837,1763322701,585
1763322702971911652,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,971088900,1763322702,585
1763322703982850623,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,982209023,1763322703,585
1763322704987150146,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,986277122,1763322704,585
1763322705981419627,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,980673291,1763322705,585
1763322706992091257,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,991503929,1763322706,585
1763322707995216237,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,994959085,1763322707,585
1763322709001163878,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,621190,1763322709,585
1763322710000507877,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,256069,1763322710,585
1763322711003885641,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,3497193,1763322711,585
1763322712011831923,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,11656595,1763322712,585
1763322713013820994,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,13014338,1763322713,585
1763322714017604694,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,17287446,1763322714,585
1763322715015426382,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,14937485,1763322715,585
1763322716017993099,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,17414379,1763322716,585
1763322717018485709,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,17975981,1763322717,585
1763322718026197495,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,25806967,1763322718,585
1763322719030158852,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,29547395,1763322719,585
1763322720032402581,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,32217877,1763322720,585
1763322721036495371,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,36201963,1763322721,585
1763322722037526404,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,36516676,1763322722,585
1763322723036968961,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,36789921,1763322723,585
1763322724049339243,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,47751721,1763322724,585
1763322725044360717,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,43710573,1763322725,585
1763322726050856603,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,50593563,1763322726,585
1763322727056596238,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,55797933,1763322727,585
1763322728060729731,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,60153635,1763322728,585
1763322729063306523,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,62783643,1763322729,585
1763322730067384985,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,66167160,1763322730,585
1763322731065982677,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,65386165,1763322731,585
1763322732066574263,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,66073399,1763322732,585
1763322733072354338,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,71044321,1763322733,585
1763322734072352939,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,71234217,1763322734,585
1763322735077116572,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,76712571,1763322735,585
1763322736087114678,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,86307349,1763322736,585
1763322737087115625,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,85487528,1763322737,585
1763322738086799232,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,86222751,1763322738,585
1763322739099378568,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,98708647,1763322739,585
1763322740099153637,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,96878242,1763322740,585
1763322741103472939,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,103238026,1763322741,585
1763322742098745992,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,98015271,1763322742,585
1763322743106550520,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,106002808,1763322743,585
1763322744113062826,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,112305577,1763322744,585
1763322745114225656,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,113485527,1763322745,585
1763322746117022731,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,116541706,1763322746,585
1763322747122916549,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,122330404,1763322747,585
1763322748118594515,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,118085394,1763322748,585
1763322749124037394,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,123462833,1763322749,585
1763322750131551799,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,130923126,1763322750,585
1763322751135803257,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,135214936,1763322751,585
1763322752138081467,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,137684155,1763322752,585
1763322753136334713,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,135833944,1763322753,585
1763322754142509926,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,141388516,1763322754,585
1763322755145074767,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,144136269,1763322755,585
1763322756153283525,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,152422115,1763322756,585
1763322757153040013,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,152225548,1763322757,585
1763322758154206010,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,153659257,1763322758,585
1763322759156845548,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,156224299,1763322759,585
1763322760159663296,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,159308576,1763322760,585
1763322761161638932,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,161229012,1763322761,585
1763322762165002509,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,164507116,1763322762,585
1763322763174656596,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,174426420,1763322763,585
1763322764172864806,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,172125284,1763322764,585
1763322765182139856,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,181924015,1763322765,585
1763322766177612831,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,177140446,1763322766,585
1763322767187804718,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,186994508,1763322767,585
1763322768183558368,[  2  73   0 128  20   2   0  96],8,261,2,20,128,System Info,183184575,1763322768,585
