timestamp,can_msg.data,can_msg.dlc,can_msg.id,ecu_hw_serial_number,eiu_sw_version,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763322618758059669,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,757490199,1763322618
1763322619755052585,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,754553547,1763322619
1763322620761358536,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,760552779,1763322620
1763322621766758040,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,766015482,1763322621
1763322622772927089,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,771455446,1763322622
1763322623784835556,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,784461989,1763322623
1763322624772759251,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,772061238,1763322624
1763322625777128312,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,776551993,1763322625
1763322626784683102,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,783817504,1763322626
1763322627783896523,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,783387916,1763322627
1763322628788178291,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,787320342,1763322628
1763322629793334021,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,792993542,1763322629
1763322630794374095,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,793872273,1763322630
1763322631797666270,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,797243359,1763322631
1763322632800548186,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,800233467,1763322632
1763322633810310765,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,807602388,1763322633
1763322634811642500,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,810256808,1763322634
1763322635814869985,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,812775175,1763322635
1763322636819557637,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,819311718,1763322636
1763322637821728635,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,820923805,1763322637
1763322638827149012,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,825332280,1763322638
1763322639832857686,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,831926425,1763322639
1763322640828208064,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,827568993,1763322640
1763322641830944352,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,830728544,1763322641
1763322642842868915,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,841471511,1763322642
1763322643834165158,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,833633255,1763322643
1763322644838845121,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,837084549,1763322644
1763322645844330660,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,843330023,1763322645
1763322646848620533,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,848268118,1763322646
1763322647847421790,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,847123422,1763322647
1763322648852979520,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,852274466,1763322648
1763322649854941589,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,854137591,1763322649
1763322650865478657,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,865009954,1763322650
1763322651868637640,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,868019529,1763322651
1763322652870917242,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,870324251,1763322652
1763322653870291260,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,870101373,1763322653
1763322654870944261,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,870037671,1763322654
1763322655875684304,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,875127537,1763322655
1763322656880895395,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,880166596,1763322656
1763322657883741572,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,882667910,1763322657
1763322658884723282,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,884283795,1763322658
1763322659888173893,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,887141991,1763322659
1763322660887668232,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,887440808,1763322660
1763322661899018783,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,898277152,1763322661
1763322662903465451,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,902453549,1763322662
1763322663909407646,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,907620193,1763322663
1763322664910029027,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,909338597,1763322664
1763322665906710551,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,905848825,1763322665
1763322666913178212,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,911805222,1763322666
1763322667914407874,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,913936867,1763322667
1763322668914986793,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,914152395,1763322668
1763322669924294668,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,923515597,1763322669
1763322670930349629,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,929995613,1763322670
1763322671925895812,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,925309765,1763322671
1763322672936290303,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,935737344,1763322672
1763322673938162030,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,937212623,1763322673
1763322674938439047,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,937828936,1763322674
1763322675944043777,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,943550082,1763322675
1763322676945689320,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,945413769,1763322676
1763322677949261461,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,948197366,1763322677
1763322678951619467,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,951077420,1763322678
1763322679953617961,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,952594346,1763322679
1763322680963363750,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,962904423,1763322680
1763322681958292922,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,957304027,1763322681
1763322682963868939,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,962965484,1763322682
1763322683967299590,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,966499591,1763322683
1763322684974792772,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,974167685,1763322684
1763322685973512689,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,971852115,1763322685
1763322686980437471,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,978144897,1763322686
1763322687980180121,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,979020378,1763322687
1763322688987243189,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,986961397,1763322688
1763322689986076189,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,985879677,1763322689
1763322690985461548,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,985249004,1763322690
1763322691991111518,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,989977822,1763322691
1763322692995462231,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,995168151,1763322692
1763322693995535769,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,994829177,1763322693
1763322695001283647,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,520031,1763322695
1763322696009805354,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,9278442,1763322696
1763322697006566369,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,5721825,1763322697
1763322698009656475,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,9221627,1763322698
1763322699013764027,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,13479772,1763322699
1763322700019281538,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,18559906,1763322700
1763322701023795407,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,22965263,1763322701
1763322702021213635,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,20804067,1763322702
1763322703024377500,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,23763484,1763322703
1763322704035401210,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,34593978,1763322704
1763322705039065534,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,38272830,1763322705
1763322706033610633,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,32907433,1763322706
1763322707043403897,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,42881913,1763322707
1763322708048901295,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,48418671,1763322708
1763322709051319819,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,50406539,1763322709
1763322710054376524,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,53578155,1763322710
1763322711055995697,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,54958065,1763322711
1763322712064407742,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,64022302,1763322712
1763322713065769166,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,65224718,1763322713
1763322714068316292,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,68109956,1763322714
1763322715068550654,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,68254334,1763322715
1763322716071350110,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,71006878,1763322716
1763322717070494689,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,70153889,1763322717
1763322718077705101,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,77302573,1763322718
1763322719082303676,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,81879484,1763322719
1763322720085197551,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,83831342,1763322720
1763322721090222440,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,88131655,1763322721
1763322722088051777,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,87563521,1763322722
1763322723089373473,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,88883681,1763322723
1763322724100688492,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,99605003,1763322724
1763322725099268850,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,97588593,1763322725
1763322726103335297,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,103008001,1763322726
1763322727108551797,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,108288309,1763322727
1763322728113442637,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,112484172,1763322728
1763322729114928582,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,114170053,1763322729
1763322730119031717,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,118323013,1763322730
1763322731117877956,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,117268963,1763322731
1763322732118391912,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,117745191,1763322732
1763322733124931573,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,123414931,1763322733
1763322734123446654,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,122912957,1763322734
1763322735129271890,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,128897233,1763322735
1763322736139001934,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,137926285,1763322736
1763322737139181827,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,137384801,1763322737
1763322738137759834,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,137131289,1763322738
1763322739149953476,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,149097219,1763322739
1763322740153176551,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,152629222,1763322740
1763322741158809008,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,157674062,1763322741
1763322742150793643,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,150271146,1763322742
1763322743158410621,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,157815196,1763322743
1763322744164156975,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,163887887,1763322744
1763322745165600767,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,165183935,1763322745
1763322746168764884,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,168268500,1763322746
1763322747174672208,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,174153328,1763322747
1763322748171365090,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,170978689,1763322748
1763322749175323616,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,175148000,1763322749
1763322750183597160,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,182969543,1763322750
1763322751187547340,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,187323115,1763322751
1763322752191136946,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,190542961,1763322752
1763322753188572752,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,188048303,1763322753
1763322754196646434,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,194677758,1763322754
1763322755196804329,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,196397224,1763322755
1763322756205134336,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,204465183,1763322756
1763322757205584300,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,203893673,1763322757
1763322758207524252,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,207301692,1763322758
1763322759208416396,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,208168396,1763322759
1763322760211424163,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,211085922,1763322760
1763322761212851511,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,212638135,1763322761
1763322762216875027,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,216239122,1763322762
1763322763226625244,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,226203707,1763322763
1763322764223923278,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,223703341,1763322764
1763322765233922619,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,233659290,1763322765
1763322766229997037,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,229740748,1763322766
1763322767239426140,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,238996155,1763322767
