timestamp,ambient_temperature,can_msg.data,can_msg.dlc,can_msg.id,engine_box_pressure,fuel_consumed,fuel_flow,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763322603424322557,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,423201762,1763322603
1763322603624860002,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,623990021,1763322603
1763322603830255186,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,829900563,1763322603
1763322604027746405,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,27100295,1763322604
1763322604224676418,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,224305828,1763322604
1763322604430688089,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,429919900,1763322604
1763322604625952541,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,625055905,1763322604
1763322604824780371,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,824364052,1763322604
1763322605032713123,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,31557127,1763322605
1763322605227801393,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,227448082,1763322605
1763322605436312390,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,436033640,1763322605
1763322605632356464,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,630826519,1763322605
1763322605828575834,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,828267931,1763322605
1763322606034124125,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,33617055,1763322606
1763322606229421011,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,229133428,1763322606
1763322606436107130,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,435264158,1763322606
1763322606632956906,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,632552811,1763322606
1763322606840366798,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,839913359,1763322606
1763322607035696517,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,35296071,1763322607
1763322607242402389,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,241949911,1763322607
1763322607437012151,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,436794680,1763322607
1763322607642277453,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,642063022,1763322607
1763322607839868290,22,[  0   0   0   3 184 151  22   0],7,258,945.0999755859375,30,0,Fuel/Ambient,839336676,1763322607
1763322608037118651,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,36364222,1763322608
1763322608242754041,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,241269439,1763322608
1763322608441778321,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,441266035,1763322608
1763322608637188280,22,[  0   0   0   3 184 152  22   0],7,258,945.1199951171875,30,0,Fuel/Ambient,636949177,1763322608
1763322608843752083,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,843298900,1763322608
1763322609039232603,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,38742717,1763322609
1763322609247594263,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,247291161,1763322609
1763322609443295014,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,443019143,1763322609
1763322609641531243,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,640862542,1763322609
1763322609849188810,22,[  0   0   0   3 184 153  22   0],7,258,945.1400146484375,30,0,Fuel/Ambient,848998219,1763322609
1763322610044971323,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,44279101,1763322610
1763322610250242029,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,249907438,1763322610
1763322610448912857,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,448184636,1763322610
1763322610646215338,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,645917163,1763322610
1763322610856020042,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,853099798,1763322610
1763322611049615116,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,48857519,1763322611
1763322611253911659,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,253503821,1763322611
1763322611449189294,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,448181425,1763322611
1763322611653791531,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,653418957,1763322611
1763322611851124422,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,849904426,1763322611
1763322612055589542,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,55034056,1763322612
1763322612251574926,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,251064528,1763322612
1763322612456600404,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,456252309,1763322612
1763322612654648308,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,653339865,1763322612
1763322612857076355,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,856346406,1763322612
1763322613055862275,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,54093802,1763322613
1763322613255355335,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,254838761,1763322613
1763322613459270426,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,458832379,1763322613
1763322613656496998,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,656146824,1763322613
1763322613862830800,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,862466641,1763322613
1763322614060654652,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,60381533,1763322614
1763322614256399575,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,255879929,1763322614
1763322614460770545,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,460233683,1763322614
1763322614665695305,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,664638477,1763322614
1763322614862967486,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,862534592,1763322614
1763322615057791903,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,57266561,1763322615
1763322615263480766,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,262006435,1763322615
1763322615459144930,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,458645059,1763322615
1763322615666083867,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,665785884,1763322615
1763322615863776952,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,863464217,1763322615
1763322616070088087,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,69444217,1763322616
1763322616266034146,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,265647652,1763322616
1763322616471608522,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,470422255,1763322616
1763322616666262394,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,665525629,1763322616
1763322616872181761,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,871486852,1763322616
1763322617072242401,22,[  0   0   0   0 184 151  22   0],7,258,945.0999755859375,0,0,Fuel/Ambient,71417316,1763322617
1763322617270150510,22,[  0   0   0   0 184 151  22   0],7,258,945.0999755859375,0,0,Fuel/Ambient,268683667,1763322617
1763322617465118470,22,[  0   0   0   0 184 151  22   0],7,258,945.0999755859375,0,0,Fuel/Ambient,464621831,1763322617
1763322617671739891,22,[  0   0   0   0 184 151  22   0],7,258,945.0999755859375,0,0,Fuel/Ambient,670901494,1763322617
1763322617867691783,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,866916138,1763322617
1763322618075363412,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,73276955,1763322618
1763322618271300273,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,270886290,1763322618
1763322618477379081,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,476616460,1763322618
1763322618674905569,22,[  0   0   0   0 184 152  22   0],7,258,945.1199951171875,0,0,Fuel/Ambient,674325571,1763322618
1763322618872588344,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,872360664,1763322618
1763322619081016427,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,80176686,1763322619
1763322619279267848,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,277788910,1763322619
1763322619473596276,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,473056694,1763322619
1763322619672591279,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,672200912,1763322619
1763322619879280270,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,878623889,1763322619
1763322620075570262,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,74724057,1763322620
1763322620281649153,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,280735300,1763322620
1763322620477857294,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,477426384,1763322620
1763322620678795115,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,676666770,1763322620
1763322620884670966,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,883796729,1763322620
1763322621080988071,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,80489929,1763322621
1763322621281317007,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,280394354,1763322621
1763322621479122399,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,478565121,1763322621
1763322621684300246,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,683515289,1763322621
1763322621882596101,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,881612937,1763322621
1763322622087646848,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,87111554,1763322622
1763322622284658652,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,283442209,1763322622
1763322622492391284,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,491806390,1763322622
1763322622687658614,22,[  0   0   0   0 184 154  22   0],7,258,945.1599731445312,0,0,Fuel/Ambient,687303415,1763322622
1763322622887813863,22,[  0   0   0   0 184 154  22   0],7,258,945.1599731445312,0,0,Fuel/Ambient,887438504,1763322622
1763322623085419749,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,85132773,1763322623
1763322623293938658,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,293295620,1763322623
1763322623487958641,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,487249748,1763322623
1763322623692939547,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,692347229,1763322623
1763322623892110840,22,[  0   0   0   0 184 153  22   0],7,258,945.1400146484375,0,0,Fuel/Ambient,890108895,1763322623
1763322624095194380,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,94510127,1763322624
1763322624290933982,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,289987393,1763322624
1763322624495316403,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,494994420,1763322624
1763322624692158913,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,689477706,1763322624
1763322624898793774,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,895872248,1763322624
1763322625095986559,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,95623040,1763322625
1763322625292513590,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,291632185,1763322625
1763322625498861454,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,498685646,1763322625
1763322625694259145,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,694047786,1763322625
1763322625893829367,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,892326939,1763322625
1763322626100227986,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,98893910,1763322626
1763322626298080782,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,296976433,1763322626
1763322626510424666,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,509418910,1763322626
1763322626699633842,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,699222868,1763322626
1763322626897315215,21,[  0   0   0   0 184 153  21   0],7,258,945.1400146484375,0,0,Fuel/Ambient,897031568,1763322626
1763322627104385873,21,[  0   0   0   0 184 154  21   0],7,258,945.1599731445312,0,0,Fuel/Ambient,104079026,1763322627
1763322627299327743,21,[  0   0   0   0 184 154  21   0],7,258,945.1599731445312,0,0,Fuel/Ambient,298818561,1763322627
1763322627505226314,21,[  0   0   0   0 184 154  21   0],7,258,945.1599731445312,0,0,Fuel/Ambient,504980363,1763322627
1763322627700729398,20,[  0   0   0   0 184 154  20   0],7,258,945.1599731445312,0,0,Fuel/Ambient,700140312,1763322627
1763322627908890009,20,[  0   0   0   0 184 154  20   0],7,258,945.1599731445312,0,0,Fuel/Ambient,907199039,1763322627
1763322628104354538,20,[  0   1   0   0 184 155  20   0],7,258,945.1799926757812,0,1,Fuel/Ambient,103422861,1763322628
1763322628309221121,20,[  0   2   0   0 184 155  20   0],7,258,945.1799926757812,0,2,Fuel/Ambient,308229796,1763322628
1763322628506416784,20,[  0   3   0   0 184 155  20   0],7,258,945.1799926757812,0,3,Fuel/Ambient,505956497,1763322628
1763322628705543673,20,[  0   4   0   0 184 155  20   0],7,258,945.1799926757812,0,4,Fuel/Ambient,704862139,1763322628
1763322628911354509,20,[  0   4   0   0 184 155  20   0],7,258,945.1799926757812,0,4,Fuel/Ambient,910607951,1763322628
1763322629109256446,20,[  0   4   0   0 184 155  20   0],7,258,945.1799926757812,0,4,Fuel/Ambient,108553601,1763322629
1763322629305207674,20,[  0   5   0   0 184 155  20   0],7,258,945.1799926757812,0,5,Fuel/Ambient,304847483,1763322629
1763322629511640757,20,[  0   8   0   0 184 156  20   0],7,258,945.2000122070312,0,8,Fuel/Ambient,511296726,1763322629
1763322629709866154,20,[  0  10   0   0 184 156  20   0],7,258,945.2000122070312,0,10,Fuel/Ambient,709198508,1763322629
1763322629908259198,20,[  0  10   0   0 184 156  20   0],7,258,945.2000122070312,0,10,Fuel/Ambient,907910495,1763322629
1763322630113940256,20,[  0  11   0   0 184 156  20   0],7,258,945.2000122070312,0,11,Fuel/Ambient,113423905,1763322630
1763322630309331878,20,[  0  12   0   0 184 156  20   0],7,258,945.2000122070312,0,12,Fuel/Ambient,309165414,1763322630
1763322630514605069,20,[  0  13   0   0 184 157  20   0],7,258,945.219970703125,0,13,Fuel/Ambient,514125007,1763322630
1763322630710272530,20,[  0  13   0   0 184 157  20   0],7,258,945.219970703125,0,13,Fuel/Ambient,709902195,1763322630
1763322630910255530,20,[  0  13   0   0 184 157  20   0],7,258,945.219970703125,0,13,Fuel/Ambient,909333741,1763322630
1763322631116213268,20,[  0  14   0   0 184 157  20   0],7,258,945.219970703125,0,14,Fuel/Ambient,115253591,1763322631
1763322631311184388,20,[  0  15   0   0 184 157  20   0],7,258,945.219970703125,0,15,Fuel/Ambient,310220135,1763322631
1763322631520729415,20,[  0  15   0   0 184 157  20   0],7,258,945.219970703125,0,15,Fuel/Ambient,519851050,1763322631
1763322631714542043,20,[  0  15   0   0 184 157  20   0],7,258,945.219970703125,0,15,Fuel/Ambient,714042716,1763322631
1763322631914086780,20,[  0  15   0   0 184 157  20   0],7,258,945.219970703125,0,15,Fuel/Ambient,913304671,1763322631
1763322632122177865,20,[  0  16   0   0 184 157  20   0],7,258,945.219970703125,0,16,Fuel/Ambient,121657323,1763322632
1763322632317202209,20,[  0  17   0   0 184 157  20   0],7,258,945.219970703125,0,17,Fuel/Ambient,317003650,1763322632
1763322632522257403,20,[  0  17   0   0 184 157  20   0],7,258,945.219970703125,0,17,Fuel/Ambient,521927708,1763322632
1763322632717572338,20,[  0  18   0   0 184 157  20   0],7,258,945.219970703125,0,18,Fuel/Ambient,716779221,1763322632
1763322632917580187,20,[  0  19   0   0 184 156  20   0],7,258,945.2000122070312,0,19,Fuel/Ambient,915512385,1763322632
1763322633125936080,20,[  0  19   0   0 184 156  20   0],7,258,945.2000122070312,0,19,Fuel/Ambient,124953619,1763322633
1763322633323424810,20,[  0  20   0   0 184 156  20   0],7,258,945.2000122070312,0,20,Fuel/Ambient,322664332,1763322633
1763322633518126379,20,[  0  21   0   0 184 156  20   0],7,258,945.2000122070312,0,21,Fuel/Ambient,517324077,1763322633
1763322633724088811,20,[  0  21   0   0 184 156  20   0],7,258,945.2000122070312,0,21,Fuel/Ambient,723540557,1763322633
1763322633922966240,20,[  0  23   0   0 184 156  20   0],7,258,945.2000122070312,0,23,Fuel/Ambient,922163042,1763322633
1763322634127980104,20,[  0  23   0   0 184 156  20   0],7,258,945.2000122070312,0,23,Fuel/Ambient,127220650,1763322634
1763322634324177517,20,[  0  23   0   0 184 156  20   0],7,258,945.2000122070312,0,23,Fuel/Ambient,323779343,1763322634
1763322634529372153,20,[  0  24   0   0 184 156  20   0],7,258,945.2000122070312,0,24,Fuel/Ambient,528992794,1763322634
1763322634728496502,20,[  0  25   0   0 184 156  20   0],7,258,945.2000122070312,0,25,Fuel/Ambient,727425721,1763322634
1763322634923835581,20,[  0  25   0   0 184 157  20   0],7,258,945.219970703125,0,25,Fuel/Ambient,923529470,1763322634
1763322635123663485,20,[  0  25   0   0 184 157  20   0],7,258,945.219970703125,0,25,Fuel/Ambient,122466049,1763322635
1763322635328855729,19,[  0  27   0   0 184 157  19   0],7,258,945.219970703125,0,27,Fuel/Ambient,328335411,1763322635
1763322635526560347,19,[  0  27   0   0 184 157  19   0],7,258,945.219970703125,0,27,Fuel/Ambient,525306814,1763322635
1763322635729997332,19,[  0  30   0   0 184 157  19   0],7,258,945.219970703125,0,30,Fuel/Ambient,729775765,1763322635
1763322635931408019,19,[  0  30   0   0 184 157  19   0],7,258,945.219970703125,0,30,Fuel/Ambient,930627413,1763322635
1763322636126289546,19,[  0  31   0   0 184 157  19   0],7,258,945.219970703125,0,31,Fuel/Ambient,125699851,1763322636
1763322636337485173,19,[  0  31   0   0 184 157  19   0],7,258,945.219970703125,0,31,Fuel/Ambient,337016727,1763322636
1763322636532619439,19,[  0  32   0   0 184 157  19   0],7,258,945.219970703125,0,32,Fuel/Ambient,531407570,1763322636
1763322636736927406,19,[  0  34   0   0 184 157  19   0],7,258,945.219970703125,0,34,Fuel/Ambient,736289200,1763322636
1763322636935466814,19,[  0  34   0   0 184 157  19   0],7,258,945.219970703125,0,34,Fuel/Ambient,933515171,1763322636
1763322637131606521,19,[  0  35   0   0 184 157  19   0],7,258,945.219970703125,0,35,Fuel/Ambient,130693404,1763322637
1763322637337812060,19,[  0  36   0   0 184 157  19   0],7,258,945.219970703125,0,36,Fuel/Ambient,337481213,1763322637
1763322637534494266,19,[  0  38   0   0 184 157  19   0],7,258,945.219970703125,0,38,Fuel/Ambient,533887387,1763322637
1763322637739360256,19,[  0  39   0   0 184 157  19   0],7,258,945.219970703125,0,39,Fuel/Ambient,738763490,1763322637
1763322637936277341,19,[  0  39   0   0 184 157  19   0],7,258,945.219970703125,0,39,Fuel/Ambient,933937091,1763322637
1763322638143238083,19,[  0  41   0   0 184 157  19   0],7,258,945.219970703125,0,41,Fuel/Ambient,140399147,1763322638
1763322638338080302,19,[  0  42   0   0 184 157  19   0],7,258,945.219970703125,0,42,Fuel/Ambient,337667407,1763322638
1763322638536740526,19,[  0  43   0   0 184 157  19   0],7,258,945.219970703125,0,43,Fuel/Ambient,535314930,1763322638
1763322638742555675,19,[  0  45   0   0 184 157  19   0],7,258,945.219970703125,0,45,Fuel/Ambient,742387579,1763322638
1763322638940445949,19,[  0  45   0   0 184 157  19   0],7,258,945.219970703125,0,45,Fuel/Ambient,940055711,1763322638
1763322639136829065,19,[  0  46   0   0 184 157  19   0],7,258,945.219970703125,0,46,Fuel/Ambient,136010476,1763322639
1763322639341444258,19,[  0  48   0   0 184 157  19   0],7,258,945.219970703125,0,48,Fuel/Ambient,340727268,1763322639
1763322639537947921,19,[  0  49   0   0 184 157  19   0],7,258,945.219970703125,0,49,Fuel/Ambient,537279155,1763322639
1763322639745662145,19,[  0  51   0   0 184 157  19   0],7,258,945.219970703125,0,51,Fuel/Ambient,745496546,1763322639
1763322639945794438,19,[  0  51   0   0 184 156  19   0],7,258,945.2000122070312,0,51,Fuel/Ambient,944772713,1763322639
1763322640140391807,19,[  0  53   0   0 184 156  19   0],7,258,945.2000122070312,0,53,Fuel/Ambient,139533986,1763322640
1763322640348179864,19,[  0  55   0   1 184 156  19   0],7,258,945.2000122070312,10,55,Fuel/Ambient,346886140,1763322640
1763322640543351251,19,[  0  57   0   1 184 156  19   0],7,258,945.2000122070312,10,57,Fuel/Ambient,542778964,1763322640
1763322640746925271,19,[  0  60   0   1 184 156  19   0],7,258,945.2000122070312,10,60,Fuel/Ambient,744037951,1763322640
1763322640942458929,19,[  0  60   0   1 184 156  19   0],7,258,945.2000122070312,10,60,Fuel/Ambient,942320401,1763322640
1763322641149431762,19,[  0  61   0   1 184 156  19   0],7,258,945.2000122070312,10,61,Fuel/Ambient,147050072,1763322641
1763322641343263544,19,[  0  64   0   1 184 156  19   0],7,258,945.2000122070312,10,64,Fuel/Ambient,341814268,1763322641
1763322641551049594,19,[  0  69   0   1 184 155  19   0],7,258,945.1799926757812,10,69,Fuel/Ambient,550820635,1763322641
1763322641748102264,19,[  0  67   0   1 184 155  19   0],7,258,945.1799926757812,10,67,Fuel/Ambient,747767673,1763322641
1763322641944954102,19,[  0  67   0   1 184 155  19   0],7,258,945.1799926757812,10,67,Fuel/Ambient,943684890,1763322641
1763322642151647713,18,[  0  70   0   1 184 155  18   0],7,258,945.1799926757812,10,70,Fuel/Ambient,151157378,1763322642
1763322642345807247,18,[  0  73   0   1 184 155  18   0],7,258,945.1799926757812,10,73,Fuel/Ambient,345478448,1763322642
1763322642551204544,18,[  0  76   0   1 184 155  18   0],7,258,945.1799926757812,10,76,Fuel/Ambient,550571457,1763322642
1763322642757029455,18,[  0  82   0   1 184 154  18   0],7,258,945.1599731445312,10,82,Fuel/Ambient,756142322,1763322642
1763322642949415297,18,[  0  82   0   1 184 154  18   0],7,258,945.1599731445312,10,82,Fuel/Ambient,948395076,1763322642
1763322643153085949,18,[  0  83   0   1 184 154  18   0],7,258,945.1599731445312,10,83,Fuel/Ambient,152661662,1763322643
1763322643349276398,18,[  0  87   0   1 184 154  18   0],7,258,945.1599731445312,10,87,Fuel/Ambient,348554415,1763322643
1763322643556290595,18,[  0  91   0   1 184 153  18   0],7,258,945.1400146484375,10,91,Fuel/Ambient,555205254,1763322643
1763322643751583958,18,[  0  95   0   1 184 153  18   0],7,258,945.1400146484375,10,95,Fuel/Ambient,750891256,1763322643
1763322643952773594,18,[  0  95   0   1 184 153  18   0],7,258,945.1400146484375,10,95,Fuel/Ambient,952572411,1763322643
1763322644160179669,18,[  0  98   0   1 184 153  18   0],7,258,945.1400146484375,10,98,Fuel/Ambient,159716534,1763322644
