timestamp,can_msg.data,can_msg.dlc,can_msg.id,header.frame_id,header.stamp.nanosec,header.stamp.sec,last_off_egt,last_off_pump_power,last_off_rpm,last_off_state,last_off_state_str,last_runtime
1763322615687717194,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,686929741,1763322615,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322616687337325,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,686235409,1763322616,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322617692478855,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,691459947,1763322617,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322618695321559,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,695109176,1763322618,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322619693631012,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,692675175,1763322619,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322620697540713,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,697251914,1763322620,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322621704891631,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,704158193,1763322621,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322622708632206,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,708248175,1763322622,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322623713211478,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,713012919,1763322623,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322624712788028,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,712507549,1763322624,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322625715035396,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,714480998,1763322625,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322626720358767,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,719735217,1763322626,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322627721547507,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,721205812,1763322627,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322628726037464,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,725344154,1763322628,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322629730545289,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,730044811,1763322629,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322630731128242,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,730547796,1763322630,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322631735307196,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,734781533,1763322631,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322632738584819,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,738145205,1763322632,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322633744628878,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,744076048,1763322633,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322634748895194,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,747889213,1763322634,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322635751354263,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,750485433,1763322635,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322636759236527,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,757415412,1763322636,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322637760660357,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,759256841,1763322637,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322638764337151,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,763646561,1763322638,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322639767086343,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,766788936,1763322639,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322640765199975,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,764741544,1763322640,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322641768951969,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,768471331,1763322641,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322642778790327,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,778391448,1763322642,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322643772176194,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,771627555,1763322643,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322644776554139,[  0   0  14 187   1 229  45  15],8,260,Last Run Info,775429854,1763322644,485,22.5,3771,15,IGNITORS PREHEAT,0
1763322645782218716,[  0   1  14 187   1 229  45  15],8,260,Last Run Info,781505758,1763322645,485,22.5,3771,15,IGNITORS PREHEAT,1
1763322646786526570,[  0   2  14 187   1 229  45  15],8,260,Last Run Info,786147723,1763322646,485,22.5,3771,15,IGNITORS PREHEAT,2
1763322647786078766,[  0   3  14 187   1 229  45  15],8,260,Last Run Info,785473456,1763322647,485,22.5,3771,15,IGNITORS PREHEAT,3
1763322648790073778,[  0   4  14 187   1 229  45  15],8,260,Last Run Info,789823378,1763322648,485,22.5,3771,15,IGNITORS PREHEAT,4
1763322649793616961,[  0   5  14 187   1 229  45  15],8,260,Last Run Info,792221444,1763322649,485,22.5,3771,15,IGNITORS PREHEAT,5
1763322650804059338,[  0   6  14 187   1 229  45  15],8,260,Last Run Info,803155788,1763322650,485,22.5,3771,15,IGNITORS PREHEAT,6
1763322651806615055,[  0   7  14 187   1 229  45  15],8,260,Last Run Info,805962193,1763322651,485,22.5,3771,15,IGNITORS PREHEAT,7
1763322652809206655,[  0   8  14 187   1 229  45  15],8,260,Last Run Info,808619264,1763322652,485,22.5,3771,15,IGNITORS PREHEAT,8
1763322653809057885,[  0   9  14 187   1 229  45  15],8,260,Last Run Info,808448670,1763322653,485,22.5,3771,15,IGNITORS PREHEAT,9
1763322654809138757,[  0  10  14 187   1 229  45  15],8,260,Last Run Info,808075431,1763322654,485,22.5,3771,15,IGNITORS PREHEAT,10
1763322655813969260,[  0  11  14 187   1 229  45  15],8,260,Last Run Info,813302286,1763322655,485,22.5,3771,15,IGNITORS PREHEAT,11
1763322656818410782,[  0  12  14 187   1 229  45  15],8,260,Last Run Info,817901823,1763322656,485,22.5,3771,15,IGNITORS PREHEAT,12
1763322657820744990,[  0  13  14 187   1 229  45  15],8,260,Last Run Info,820377823,1763322657,485,22.5,3771,15,IGNITORS PREHEAT,13
1763322658822375016,[  0  14  14 187   1 229  45  15],8,260,Last Run Info,821997257,1763322658,485,22.5,3771,15,IGNITORS PREHEAT,14
1763322659827361718,[  0  15  14 187   1 229  45  15],8,260,Last Run Info,826915030,1763322659,485,22.5,3771,15,IGNITORS PREHEAT,15
1763322660826471447,[  0  16  14 187   1 229  45  15],8,260,Last Run Info,825370617,1763322660,485,22.5,3771,15,IGNITORS PREHEAT,16
1763322661837885195,[  0  17  14 187   1 229  45  15],8,260,Last Run Info,837267820,1763322661,485,22.5,3771,15,IGNITORS PREHEAT,17
1763322662840806104,[  0  18  14 187   1 229  45  15],8,260,Last Run Info,840159865,1763322662,485,22.5,3771,15,IGNITORS PREHEAT,18
1763322663845305771,[  0  19  14 187   1 229  45  15],8,260,Last Run Info,844835436,1763322663,485,22.5,3771,15,IGNITORS PREHEAT,19
1763322664846077901,[  0  20  14 187   1 229  45  15],8,260,Last Run Info,845721486,1763322664,485,22.5,3771,15,IGNITORS PREHEAT,20
1763322665844552060,[  0  21  14 187   1 229  45  15],8,260,Last Run Info,843862237,1763322665,485,22.5,3771,15,IGNITORS PREHEAT,21
1763322666851353094,[  0  22  14 187   1 229  45  15],8,260,Last Run Info,849861960,1763322666,485,22.5,3771,15,IGNITORS PREHEAT,22
1763322667851827394,[  0  23  14 187   1 229  45  15],8,260,Last Run Info,851097827,1763322667,485,22.5,3771,15,IGNITORS PREHEAT,23
1763322668853108326,[  0  24  14 187   1 229  45  15],8,260,Last Run Info,852333351,1763322668,485,22.5,3771,15,IGNITORS PREHEAT,24
1763322669862747718,[  0  25  14 187   1 229  45  15],8,260,Last Run Info,861580775,1763322669,485,22.5,3771,15,IGNITORS PREHEAT,25
1763322670866616406,[  0  26  14 187   1 229  45  15],8,260,Last Run Info,866221783,1763322670,485,22.5,3771,15,IGNITORS PREHEAT,26
1763322671862234651,[  0  27  14 187   1 229  45  15],8,260,Last Run Info,861122429,1763322671,485,22.5,3771,15,IGNITORS PREHEAT,27
1763322672874691985,[  0  28  14 187   1 229  45  15],8,260,Last Run Info,873663858,1763322672,485,22.5,3771,15,IGNITORS PREHEAT,28
1763322673874887072,[  0  29  14 187   1 229  45  15],8,260,Last Run Info,874049569,1763322673,485,22.5,3771,15,IGNITORS PREHEAT,29
1763322674876673268,[  0  30  14 187   1 229  45  15],8,260,Last Run Info,875435894,1763322674,485,22.5,3771,15,IGNITORS PREHEAT,30
1763322675882755372,[  0  31  14 187   1 229  45  15],8,260,Last Run Info,881971437,1763322675,485,22.5,3771,15,IGNITORS PREHEAT,31
1763322676883174290,[  0  32  14 187   1 229  45  15],8,260,Last Run Info,882969906,1763322676,485,22.5,3771,15,IGNITORS PREHEAT,32
1763322677885218206,[  0  33  14 187   1 229  45  15],8,260,Last Run Info,884986142,1763322677,485,22.5,3771,15,IGNITORS PREHEAT,33
1763322678889400111,[  0  34  14 187   1 229  45  15],8,260,Last Run Info,888746224,1763322678,485,22.5,3771,15,IGNITORS PREHEAT,34
1763322679889651884,[  0  35  14 187   1 229  45  15],8,260,Last Run Info,889093229,1763322679,485,22.5,3771,15,IGNITORS PREHEAT,35
1763322680901208133,[  0  36  14 187   1 229  45  15],8,260,Last Run Info,900883366,1763322680,485,22.5,3771,15,IGNITORS PREHEAT,36
1763322681895039192,[  0  37  14 187   1 229  45  15],8,260,Last Run Info,894794072,1763322681,485,22.5,3771,15,IGNITORS PREHEAT,37
1763322682902377637,[  0  38  14 187   1 229  45  15],8,260,Last Run Info,900708742,1763322682,485,22.5,3771,15,IGNITORS PREHEAT,38
1763322683905058846,[  0  39  14 187   1 229  45  15],8,260,Last Run Info,904618014,1763322683,485,22.5,3771,15,IGNITORS PREHEAT,39
1763322684912095482,[  0  40  14 187   1 229  45  15],8,260,Last Run Info,911509882,1763322684,485,22.5,3771,15,IGNITORS PREHEAT,40
1763322685910388037,[  0  41  14 187   1 229  45  15],8,260,Last Run Info,909230310,1763322685,485,22.5,3771,15,IGNITORS PREHEAT,41
1763322686917107376,[  0  42  14 187   1 229  45  15],8,260,Last Run Info,916542577,1763322686,485,22.5,3771,15,IGNITORS PREHEAT,42
1763322687917056104,[  0  43  14 187   1 229  45  15],8,260,Last Run Info,916713608,1763322687,485,22.5,3771,15,IGNITORS PREHEAT,43
1763322688927197215,[  0  44  14 187   1 229  45  15],8,260,Last Run Info,924191457,1763322688,485,22.5,3771,15,IGNITORS PREHEAT,44
1763322689926458533,[  0  45  14 187   1 229  45  15],8,260,Last Run Info,925754693,1763322689,485,22.5,3771,15,IGNITORS PREHEAT,45
1763322690923708179,[  0  46  14 187   1 229  45  15],8,260,Last Run Info,922962451,1763322690,485,22.5,3771,15,IGNITORS PREHEAT,46
1763322691928283874,[  0  47  14 187   1 229  45  15],8,260,Last Run Info,928020227,1763322691,485,22.5,3771,15,IGNITORS PREHEAT,47
1763322692933516345,[  0  48  14 187   1 229  45  15],8,260,Last Run Info,932813849,1763322692,485,22.5,3771,15,IGNITORS PREHEAT,48
1763322693936389111,[  0  49  14 187   1 229  45  15],8,260,Last Run Info,933225977,1763322693,485,22.5,3771,15,IGNITORS PREHEAT,49
1763322694939095804,[  0  50  14 187   1 229  45  15],8,260,Last Run Info,938289468,1763322694,485,22.5,3771,15,IGNITORS PREHEAT,50
1763322695946820389,[  0  51  14 187   1 229  45  15],8,260,Last Run Info,946643109,1763322695,485,22.5,3771,15,IGNITORS PREHEAT,51
1763322696943301946,[  0  52  14 187   1 229  45  15],8,260,Last Run Info,942940986,1763322696,485,22.5,3771,15,IGNITORS PREHEAT,52
1763322697946786417,[  0  53  14 187   1 229  45  15],8,260,Last Run Info,945911922,1763322697,485,22.5,3771,15,IGNITORS PREHEAT,53
1763322698950314191,[  0  54  14 187   1 229  45  15],8,260,Last Run Info,950069007,1763322698,485,22.5,3771,15,IGNITORS PREHEAT,54
1763322699958357970,[  0  55  14 187   1 229  45  15],8,260,Last Run Info,957274867,1763322699,485,22.5,3771,15,IGNITORS PREHEAT,55
1763322700963428828,[  0  56  14 187   1 229  45  15],8,260,Last Run Info,960925917,1763322700,485,22.5,3771,15,IGNITORS PREHEAT,56
1763322701959410543,[  0  57  14 187   1 229  45  15],8,260,Last Run Info,959039407,1763322701,485,22.5,3771,15,IGNITORS PREHEAT,57
1763322702961442501,[  0  58  14 187   1 229  45  15],8,260,Last Run Info,960876805,1763322702,485,22.5,3771,15,IGNITORS PREHEAT,58
1763322703972750689,[  0  59  14 187   1 229  45  15],8,260,Last Run Info,971633985,1763322703,485,22.5,3771,15,IGNITORS PREHEAT,59
1763322704979260195,[  0  60  14 187   1 229  45  15],8,260,Last Run Info,976146083,1763322704,485,22.5,3771,15,IGNITORS PREHEAT,60
1763322705970869836,[  0  61  14 187   1 229  45  15],8,260,Last Run Info,970378604,1763322705,485,22.5,3771,15,IGNITORS PREHEAT,61
1763322706981935321,[  0  62  14 187   1 229  45  15],8,260,Last Run Info,981235385,1763322706,485,22.5,3771,15,IGNITORS PREHEAT,62
1763322707985039212,[  0  63  14 187   1 229  45  15],8,260,Last Run Info,984190092,1763322707,485,22.5,3771,15,IGNITORS PREHEAT,63
1763322708988171493,[  0  64  14 187   1 229  45  15],8,260,Last Run Info,987707493,1763322708,485,22.5,3771,15,IGNITORS PREHEAT,64
1763322709990132484,[  0  65  14 187   1 229  45  15],8,260,Last Run Info,989905828,1763322709,485,22.5,3771,15,IGNITORS PREHEAT,65
1763322710992220295,[  0  66  14 187   1 229  45  15],8,260,Last Run Info,989334823,1763322710,485,22.5,3771,15,IGNITORS PREHEAT,66
1763322712002577169,[  0  67  14 187   1 229  45  15],8,260,Last Run Info,2312657,1763322712,485,22.5,3771,15,IGNITORS PREHEAT,67
1763322713003644223,[  0  68  14 187   1 229  45  15],8,260,Last Run Info,2823455,1763322713,485,22.5,3771,15,IGNITORS PREHEAT,68
1763322714008338740,[  0  69  14 187   1 229  45  15],8,260,Last Run Info,7203763,1763322714,485,22.5,3771,15,IGNITORS PREHEAT,69
1763322715005289418,[  0  70  14 187   1 229  45  15],8,260,Last Run Info,4624042,1763322715,485,22.5,3771,15,IGNITORS PREHEAT,70
1763322716008205000,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,7082151,1763322716,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322717008547657,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,7689673,1763322717,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322718017217363,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,15317074,1763322718,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322719019411359,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,18904991,1763322719,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322720022894096,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,21856719,1763322720,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322721026739046,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,25867685,1763322721,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322722027263743,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,26715230,1763322722,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322723027337307,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,26529979,1763322723,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322724037772259,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,37337667,1763322724,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322725032995685,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,32087461,1763322725,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322726040468884,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,40212340,1763322726,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322727045892774,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,45387781,1763322727,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322728051440188,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,51057211,1763322728,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322729052598578,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,52357202,1763322729,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322730056500143,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,55573007,1763322730,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322731055857260,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,55232492,1763322731,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322732056417166,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,55852173,1763322732,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322733060884247,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,60330998,1763322733,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322734061401376,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,60916767,1763322734,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322735067004817,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,66384241,1763322735,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322736076881355,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,76094250,1763322736,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322737076206749,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,75090684,1763322737,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322738075625779,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,75191698,1763322738,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322739087750203,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,87162170,1763322739,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322740086811126,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,86489270,1763322740,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322741093041566,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,92835230,1763322741,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322742088658875,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,87647418,1763322742,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322743095784906,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,95542954,1763322743,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322744102600796,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,101932123,1763322744,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322745103376233,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,102857992,1763322745,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322746106903901,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,106455068,1763322746,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322747112574742,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,112012501,1763322747,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322748108396100,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,106965122,1763322748,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322749113375554,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,113079041,1763322749,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322750120355141,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,120102437,1763322750,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322751125285289,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,124995784,1763322751,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322752128052395,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,127376810,1763322752,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322753126320584,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,125500295,1763322753,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322754131879604,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,131231155,1763322754,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322755135103358,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,133626331,1763322755,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322756142590994,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,142074737,1763322756,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322757143184924,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,141722873,1763322757,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322758143539815,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,143148550,1763322758,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322759146254904,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,145687607,1763322759,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322760149319309,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,148922028,1763322760,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322761150908608,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,150669759,1763322761,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322762154732537,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,153808183,1763322762,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322763164661248,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,164253759,1763322763,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322764165114486,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,161942800,1763322764,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322765172116699,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,171590906,1763322765,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322766167117993,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,166742920,1763322766,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322767176955671,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,176654070,1763322767,552,22.0,3852,15,IGNITORS PREHEAT,70
1763322768174662925,[ 0 70 15 12  2 40 44 15],8,260,Last Run Info,174070635,1763322768,552,22.0,3852,15,IGNITORS PREHEAT,70
