timestamp,battery_current,battery_voltage,can_msg.data,can_msg.dlc,can_msg.id,flags,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763322603311565280,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,310590756,1763322603
1763322603413783562,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,412814254,1763322603
1763322603523628275,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,522943990,1763322603
1763322603613136948,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,612847637,1763322603
1763322603738349659,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,737317952,1763322603
1763322603819907038,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,819439168,1763322603
1763322603914016235,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,913446637,1763322603
1763322604017659823,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,16796627,1763322604
1763322604120534939,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,120225117,1763322604
1763322604214260910,0.0,13.399999618530273,[134   0   0   0   0   0   0   0],5,257,0,Voltage/Current,213937232,1763322604
1763322604317011323,0.0,13.399999618530273,[134   0   0   0   0   0   0   0],5,257,0,Voltage/Current,316724220,1763322604
1763322604420098054,0.0,13.399999618530273,[134   0   0   0   0   0   0   0],5,257,0,Voltage/Current,419240137,1763322604
1763322604524277484,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,522464084,1763322604
1763322604616255686,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,614711885,1763322604
1763322604741326868,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,740864246,1763322604
1763322604814447870,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,813993760,1763322604
1763322604917129003,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,916903852,1763322604
1763322605021453042,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,21129907,1763322605
1763322605115473896,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,114491436,1763322605
1763322605217414908,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,217137053,1763322605
1763322605322070789,0.0,13.399999618530273,[134   0   0   0   0   0   0   0],5,257,0,Voltage/Current,321568071,1763322605
1763322605425717523,0.0,13.399999618530273,[134   0   0   0   0   0   0   0],5,257,0,Voltage/Current,425319316,1763322605
1763322605518267279,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,517731057,1763322605
1763322605620668897,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,620364899,1763322605
1763322605745768117,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,745263863,1763322605
1763322605817974182,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,817573224,1763322605
1763322605920909207,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,920278393,1763322605
1763322606023619337,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,23101995,1763322606
1763322606127078524,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,126577182,1763322606
1763322606219261853,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,218757088,1763322606
1763322606323182382,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,322654929,1763322606
1763322606425464742,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,424903497,1763322606
1763322606520483420,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,520162173,1763322606
1763322606624135982,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,622163734,1763322606
1763322606747770926,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,747520495,1763322606
1763322606830075672,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,829572730,1763322606
1763322606922872375,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,922231642,1763322606
1763322607026070092,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,25284016,1763322607
1763322607129081766,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,128100458,1763322607
1763322607231884576,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,231413858,1763322607
1763322607324378149,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,323738663,1763322607
1763322607426925504,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,426598785,1763322607
1763322607529730042,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,528913630,1763322607
1763322607632965331,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,632158102,1763322607
1763322607757006998,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,756609368,1763322607
1763322607829206510,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,828991151,1763322607
1763322607932356775,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,931767081,1763322607
1763322608026757317,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,25968904,1763322608
1763322608137107685,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,128817255,1763322608
1763322608232129316,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,230897865,1763322608
1763322608328147934,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,326468229,1763322608
1763322608431591898,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,430594399,1763322608
1763322608535534197,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,534914935,1763322608
1763322608627870846,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,626575876,1763322608
1763322608751332361,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,750972011,1763322608
1763322608833653980,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,833103422,1763322608
1763322608935981468,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,935718525,1763322608
1763322609028449286,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,28272615,1763322609
1763322609133065027,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,132338214,1763322609
1763322609237198081,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,235963654,1763322609
1763322609330156044,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,329322064,1763322609
1763322609433264367,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,432864336,1763322609
1763322609536730544,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,536271985,1763322609
1763322609630212249,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,629608091,1763322609
1763322609755831361,0.0,13.5,[135   0   0   0   0   0   0   0],5,257,0,Voltage/Current,755244355,1763322609
1763322609839167634,0.20000000298023224,13.399999618530273,[134   1   0   0   0   0   0   0],5,257,0,Voltage/Current,838659540,1763322609
1763322609932097342,2.4000000953674316,13.399999618530273,[134  12   0   0   0   0   0   0],5,257,0,Voltage/Current,931518688,1763322609
1763322610034130182,7.0,13.300000190734863,[133  35   0   0   0   0   0   0],5,257,0,Voltage/Current,33515560,1763322610
1763322610136945710,9.399999618530273,13.199999809265137,[132  47   0   0   0   0   0   0],5,257,0,Voltage/Current,136524208,1763322610
1763322610240326772,10.800000190734863,13.199999809265137,[132  54   0   0   0   0   0   0],5,257,0,Voltage/Current,239686134,1763322610
1763322610332265575,11.600000381469727,13.199999809265137,[132  58   0   0   0   0   0   0],5,257,0,Voltage/Current,331716681,1763322610
1763322610437326087,12.199999809265137,12.899999618530273,[129  61   0   0   0   0   0   0],5,257,0,Voltage/Current,434233651,1763322610
1763322610539998575,12.600000381469727,12.899999618530273,[129  63   0   0   0   0   0   0],5,257,0,Voltage/Current,539259538,1763322610
1763322610635761972,12.800000190734863,12.800000190734863,[128  64   0   0   0   0   0   0],5,257,0,Voltage/Current,635066870,1763322610
1763322610759433609,13.399999618530273,12.800000190734863,[128  67   0   0   0   0   0   0],5,257,0,Voltage/Current,758862603,1763322610
1763322610844534680,14.0,12.800000190734863,[128  70   0   0   0   0   0   0],5,257,0,Voltage/Current,842530592,1763322610
1763322610936159948,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,935372911,1763322610
1763322611038447000,12.600000381469727,12.699999809265137,[127  63   0   0   0   0   0   0],5,257,0,Voltage/Current,38273785,1763322611
1763322611140965414,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,140738471,1763322611
1763322611244255505,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,242539288,1763322611
1763322611336376168,12.800000190734863,12.800000190734863,[128  64   0   0   0   0   0   0],5,257,0,Voltage/Current,335217228,1763322611
1763322611438518711,13.0,12.800000190734863,[128  65   0   0   0   0   0   0],5,257,0,Voltage/Current,437749466,1763322611
1763322611540959782,13.199999809265137,12.800000190734863,[128  66   0   0   0   0   0   0],5,257,0,Voltage/Current,540342632,1763322611
1763322611645008206,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,644213361,1763322611
1763322611768880072,13.800000190734863,12.699999809265137,[127  69   0   0   0   0   0   0],5,257,0,Voltage/Current,767743212,1763322611
1763322611839534099,14.199999809265137,12.699999809265137,[127  71   0   0   0   0   0   0],5,257,0,Voltage/Current,839014357,1763322611
1763322611944162649,14.399999618530273,12.699999809265137,[127  72   0   0   0   0   0   0],5,257,0,Voltage/Current,942548831,1763322611
1763322612046314474,14.800000190734863,12.699999809265137,[127  74   0   0   0   0   0   0],5,257,0,Voltage/Current,44601233,1763322612
1763322612138606756,15.199999809265137,12.699999809265137,[127  76   0   0   0   0   0   0],5,257,0,Voltage/Current,137607080,1763322612
1763322612240662681,15.600000381469727,12.600000381469727,[126  78   0   0   0   0   0   0],5,257,0,Voltage/Current,240403162,1763322612
1763322612346195488,16.0,12.600000381469727,[126  80   0   0   0   0   0   0],5,257,0,Voltage/Current,345773889,1763322612
1763322612445797886,16.200000762939453,12.600000381469727,[126  81   0   0   0   0   0   0],5,257,0,Voltage/Current,445425855,1763322612
1763322612539237427,16.399999618530273,12.600000381469727,[126  82   0   0   0   0   0   0],5,257,0,Voltage/Current,538568982,1763322612
1763322612642534947,16.399999618530273,12.600000381469727,[126  82   0   0   0   0   0   0],5,257,0,Voltage/Current,642087813,1763322612
1763322612771381360,16.399999618530273,12.600000381469727,[126  82   0   0   0   0   0   0],5,257,0,Voltage/Current,770813234,1763322612
1763322612845030322,16.399999618530273,12.600000381469727,[126  82   0   0   0   0   0   0],5,257,0,Voltage/Current,844440660,1763322612
1763322612952214771,16.200000762939453,12.600000381469727,[126  81   0   0   0   0   0   0],5,257,0,Voltage/Current,951428086,1763322612
1763322613045660266,16.0,12.600000381469727,[126  80   0   0   0   0   0   0],5,257,0,Voltage/Current,43093300,1763322613
1763322613149518301,15.600000381469727,12.600000381469727,[126  78   0   0   0   0   0   0],5,257,0,Voltage/Current,148455969,1763322613
1763322613243746036,15.399999618530273,12.600000381469727,[126  77   0   0   0   0   0   0],5,257,0,Voltage/Current,243209750,1763322613
1763322613346061388,15.0,12.600000381469727,[126  75   0   0   0   0   0   0],5,257,0,Voltage/Current,345931788,1763322613
1763322613449284608,14.600000381469727,12.600000381469727,[126  73   0   0   0   0   0   0],5,257,0,Voltage/Current,448574467,1763322613
1763322613544246228,14.399999618530273,12.600000381469727,[126  72   0   0   0   0   0   0],5,257,0,Voltage/Current,543089401,1763322613
1763322613646199246,14.199999809265137,12.600000381469727,[126  71   0   0   0   0   0   0],5,257,0,Voltage/Current,645654704,1763322613
1763322613770010451,13.800000190734863,12.699999809265137,[127  69   0   0   0   0   0   0],5,257,0,Voltage/Current,769795732,1763322613
1763322613852837814,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,852318424,1763322613
1763322613946999853,13.399999618530273,12.699999809265137,[127  67   0   0   0   0   0   0],5,257,0,Voltage/Current,946375216,1763322613
1763322614049328711,13.199999809265137,12.699999809265137,[127  66   0   0   0   0   0   0],5,257,0,Voltage/Current,49104360,1763322614
1763322614153526301,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,152506209,1763322614
1763322614247333433,12.800000190734863,12.699999809265137,[127  64   0   0   0   0   0   0],5,257,0,Voltage/Current,244920963,1763322614
1763322614347907357,12.600000381469727,12.699999809265137,[127  63   0   0   0   0   0   0],5,257,0,Voltage/Current,347154688,1763322614
1763322614449911610,12.399999618530273,12.699999809265137,[127  62   0   0   0   0   0   0],5,257,0,Voltage/Current,449620540,1763322614
1763322614552627862,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,551848601,1763322614
1763322614654814803,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,654158869,1763322614
1763322614780415351,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,778204863,1763322614
1763322614853797601,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,852218791,1763322614
1763322614955457056,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,954642787,1763322614
1763322615049180191,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,46991656,1763322615
1763322615149919239,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,149271241,1763322615
1763322615253309252,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,251667434,1763322615
1763322615354744232,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,354238314,1763322615
1763322615449108263,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,448458953,1763322615
1763322615552176549,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,550865162,1763322615
1763322615656119872,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,655509059,1763322615
1763322615782103465,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,781340204,1763322615
1763322615854059100,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,853096383,1763322615
1763322615956373885,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,955784095,1763322615
1763322616059762557,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,59072447,1763322616
1763322616152268487,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,151859784,1763322616
1763322616254989387,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,254368141,1763322616
1763322616357502896,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,357261841,1763322616
1763322616461062833,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,460298932,1763322616
1763322616552941629,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,552380447,1763322616
1763322616655755841,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,654961348,1763322616
1763322616780645588,10.0,12.899999618530273,[129  50   0   0   0   0   0   0],5,257,0,Voltage/Current,779336472,1763322616
1763322616861876711,10.0,12.899999618530273,[129  50   0   0   0   0   0   0],5,257,0,Voltage/Current,861076746,1763322616
1763322616956783208,10.0,12.899999618530273,[129  50   0   0   0   0   0   0],5,257,0,Voltage/Current,956324426,1763322616
1763322617062040102,9.800000190734863,12.899999618530273,[129  49   0   0   0   0   0   0],5,257,0,Voltage/Current,60763339,1763322617
1763322617156521133,9.800000190734863,12.899999618530273,[129  49   0   0   0   0   0   0],5,257,0,Voltage/Current,155758352,1763322617
1763322617259876083,9.800000190734863,12.899999618530273,[129  49   0   0   0   0   0   0],5,257,0,Voltage/Current,258356185,1763322617
1763322617361197857,9.800000190734863,12.899999618530273,[129  49   0   0   0   0   0   0],5,257,0,Voltage/Current,360647811,1763322617
1763322617455115274,9.600000381469727,12.899999618530273,[129  48   0   0   0   0   0   0],5,257,0,Voltage/Current,454352461,1763322617
1763322617559474637,9.600000381469727,12.899999618530273,[129  48   0   0   0   0   0   0],5,257,0,Voltage/Current,557268149,1763322617
1763322617661864055,9.600000381469727,12.899999618530273,[129  48   0   0   0   0   0   0],5,257,0,Voltage/Current,660340573,1763322617
1763322617785522579,9.600000381469727,12.899999618530273,[129  48   0   0   0   0   0   0],5,257,0,Voltage/Current,784635959,1763322617
1763322617857353453,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,856577552,1763322617
1763322617962719180,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,959902166,1763322617
1763322618064896122,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,62787201,1763322618
1763322618158641511,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,157552011,1763322618
1763322618261745235,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,260522328,1763322618
1763322618364709728,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,364121186,1763322618
1763322618466483889,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,466023282,1763322618
1763322618560964764,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,560744733,1763322618
1763322618664165032,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,663414634,1763322618
1763322618789518403,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,788999749,1763322618
1763322618862907930,9.199999809265137,12.899999618530273,[129  46   0   0   0   0   0   0],5,257,0,Voltage/Current,861918142,1763322618
1763322618966201990,9.399999618530273,12.899999618530273,[129  47   0   0   0   0   0   0],5,257,0,Voltage/Current,965979527,1763322618
1763322619068947286,9.800000190734863,12.899999618530273,[129  49   0   0   0   0   0   0],5,257,0,Voltage/Current,68529847,1763322619
1763322619161311437,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,160529552,1763322619
1763322619268559151,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,267384947,1763322619
1763322619370844290,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,370112997,1763322619
1763322619463319193,11.0,12.899999618530273,[129  55   0   0   0   0   0   0],5,257,0,Voltage/Current,462816378,1763322619
1763322619569440830,11.399999618530273,12.899999618530273,[129  57   0   0   0   0   0   0],5,257,0,Voltage/Current,569068288,1763322619
1763322619662605266,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,661937749,1763322619
1763322619786725080,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,785615228,1763322619
1763322619869263762,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,868276085,1763322619
1763322619971991396,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,971737573,1763322619
1763322620065391418,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,64496285,1763322620
1763322620168409199,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,167419699,1763322620
1763322620270112265,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,269871786,1763322620
1763322620366746293,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,364653373,1763322620
1763322620467386227,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,467120916,1763322620
1763322620573974524,10.800000190734863,12.800000190734863,[128  54   0   0   0   0   0   0],5,257,0,Voltage/Current,573608221,1763322620
1763322620666685590,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,666189623,1763322620
1763322620793263800,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,791545406,1763322620
1763322620874014268,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,873347390,1763322620
1763322620966477399,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,965840345,1763322620
1763322621068700306,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,68026516,1763322621
1763322621167480538,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,167013756,1763322621
1763322621270511284,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,269913974,1763322621
1763322621375007881,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,374689066,1763322621
1763322621468573476,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,467868678,1763322621
1763322621571235807,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,570428322,1763322621
1763322621677629262,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,675800660,1763322621
1763322621797300782,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,796856559,1763322621
1763322621869896721,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,869708370,1763322621
1763322621974650757,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,973920040,1763322621
1763322622077752834,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,76305543,1763322622
1763322622180160387,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,178948999,1763322622
1763322622273451203,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,273104324,1763322622
1763322622378104188,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,375693860,1763322622
1763322622482217303,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,481761592,1763322622
1763322622574521626,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,573992028,1763322622
1763322622678205558,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,677774456,1763322622
1763322622804928323,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,804398949,1763322622
1763322622877152427,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,876868524,1763322622
1763322622982685281,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,980985127,1763322622
1763322623075201479,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,74976968,1763322623
