timestamp,can_msg.data,can_msg.dlc,can_msg.id,error_mask,error_messages,header.frame_id,header.stamp.nanosec,header.stamp.sec,reset_required
1763322662871979394,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,871097507,1763322662,False
1763322663876926581,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,876536854,1763322663,False
1763322664876882042,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,876682587,1763322664,False
1763322665875817193,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,874981067,1763322665,False
1763322666882116405,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,881327190,1763322666,False
1763322667883308626,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,882775987,1763322667,False
1763322668884363671,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,883265785,1763322668,False
1763322669894024696,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,893445273,1763322669,False
1763322670898575081,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,898090858,1763322670,False
1763322671892496530,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,892317490,1763322671,False
1763322672906484359,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,904542345,1763322672,False
1763322673907203254,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,906231351,1763322673,False
1763322674907792717,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,906807471,1763322674,False
1763322675913562566,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,912711111,1763322675,False
1763322676915250156,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,914590445,1763322676,False
1763322677916309498,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,915898011,1763322677,False
1763322678921495308,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,920989068,1763322678,False
1763322679920558860,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,920321932,1763322679,False
1763322680932246342,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,931899718,1763322680,False
1763322681927204057,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,925992570,1763322681,False
1763322682932219497,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,932013321,1763322682,False
1763322683936242658,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,935577730,1763322683,False
1763322684943391775,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,942918207,1763322684,False
1763322685941715435,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,940747180,1763322685,False
1763322686947748408,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,947209209,1763322686,False
1763322687948508080,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,947966673,1763322687,False
1763322688956276747,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,955594795,1763322688,False
1763322689955231058,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,954976338,1763322689,False
1763322690954426591,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,954212320,1763322690,False
1763322691959137552,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,958919025,1763322691,False
1763322692964748456,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,964295048,1763322692,False
1763322693964177033,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,963926665,1763322693,False
1763322694970090157,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,969569838,1763322694,False
1763322695979162007,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,978357911,1763322695,False
1763322696975191437,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,974243533,1763322696,False
1763322697978282726,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,977194118,1763322697,False
1763322698983197957,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,982639717,1763322698,False
1763322699988044394,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,987573898,1763322699,False
1763322700993585333,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,992758773,1763322700,False
1763322701990598216,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,989784744,1763322701,False
1763322702993052128,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,992262496,1763322702,False
1763322704003424733,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,2676317,1763322704,False
1763322705008623584,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,7448032,1763322705,False
1763322706001824202,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,1294090,1763322706,False
1763322707013146649,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,12334393,1763322707,False
1763322708018292014,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,17426926,1763322708,False
1763322709019534440,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,19091752,1763322709,False
1763322710021417607,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,20823527,1763322710,False
1763322711023364460,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,22868588,1763322711,False
1763322712032951288,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,32386487,1763322712,False
1763322713035428679,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,33666407,1763322713,False
1763322714037368220,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,37073212,1763322714,False
1763322715036299284,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,35698804,1763322715,False
1763322716040576467,[0 0 0 0 0 0 0 0],8,263,0,[],Errors,40113523,1763322716,False
1763322717039540117,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,38944917,1763322717,False
1763322718046788576,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,46347295,1763322718,False
1763322719051397262,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,50585677,1763322719,False
1763322720054589216,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,53963583,1763322720,False
1763322721057736342,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,57030134,1763322721,False
1763322722057475312,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,56277519,1763322722,False
1763322723057787054,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,57467726,1763322723,False
1763322724069471959,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,68374871,1763322724,False
1763322725066934876,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,64753563,1763322725,False
1763322726071679370,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,70929354,1763322726,False
1763322727078461278,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,76542685,1763322727,False
1763322728081752436,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,81117619,1763322728,False
1763322729084674733,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,83324780,1763322729,False
1763322730088346795,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,87235722,1763322730,False
1763322731086385896,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,86108711,1763322731,False
1763322732087383179,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,86813674,1763322732,False
1763322733092706902,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,91921589,1763322733,False
1763322734092089310,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,91803326,1763322734,False
1763322735097680945,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,97339249,1763322735,False
1763322736108201645,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,106977003,1763322736,False
1763322737107282176,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,106374367,1763322737,False
1763322738107125751,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,106210870,1763322738,False
1763322739118546879,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,118145534,1763322739,False
1763322740120720991,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,120195775,1763322740,False
1763322741126670888,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,126132903,1763322741,False
1763322742119536419,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,119011490,1763322742,False
1763322743128299061,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,127281556,1763322743,False
1763322744133700262,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,133102661,1763322744,False
1763322745135345909,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,134775413,1763322745,False
1763322746137778152,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,137190440,1763322746,False
1763322747144596293,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,143816323,1763322747,False
1763322748140247603,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,139531794,1763322748,False
1763322749144517649,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,144134256,1763322749,False
1763322750152501079,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,151571126,1763322750,False
1763322751156627002,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,156036570,1763322751,False
1763322752160444672,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,159435710,1763322752,False
1763322753158158301,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,157787836,1763322753,False
1763322754164777868,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,164472939,1763322754,False
1763322755165906963,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,165527154,1763322755,False
1763322756174375914,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,173430408,1763322756,False
1763322757176377751,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,172875665,1763322757,False
1763322758176251875,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,175685410,1763322758,False
1763322759177692307,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,176838801,1763322759,False
1763322760181965867,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,181413578,1763322760,False
1763322761182485341,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,181697563,1763322761,False
1763322762185492598,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,184945844,1763322762,False
1763322763195467934,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,195077437,1763322763,False
1763322764193901553,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,192689006,1763322764,False
1763322765204209213,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,203453884,1763322765,False
1763322766198501995,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,197959433,1763322766,False
1763322767208716987,[  0   0 128   0   0   0   0   0],8,263,140737488355328,['p0 sens out of range: Ambient pressure sensor out of range. Currently not used.'],Errors,207852665,1763322767,False
