timestamp,ambient_temperature,can_msg.data,can_msg.dlc,can_msg.id,engine_box_pressure,fuel_consumed,fuel_flow,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763324737572777210,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,572036149,1763324737
1763324737771207891,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,769710087,1763324737
1763324737982950127,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,979134386,1763324737
1763324738174873848,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,174235731,1763324738
1763324738380007813,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,379559426,1763324738
1763324738575141094,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,574339936,1763324738
1763324738778286820,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,777418302,1763324738
1763324738984967869,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,983684659,1763324738
1763324739181309290,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,180571332,1763324739
1763324739380131753,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,379732550,1763324739
1763324739580289939,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,579546317,1763324739
1763324739776021947,20,[  0   0   0  34 184 178  20   0],7,258,945.6400146484375,340,0,Fuel/Ambient,774963699,1763324739
1763324739981741743,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,981241291,1763324739
1763324740186701599,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,185917273,1763324740
1763324740381404097,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,380774652,1763324740
1763324740586138992,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,585402282,1763324740
1763324740784546862,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,781947707,1763324740
1763324740991080395,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,990358309,1763324740
1763324741185729743,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,185113290,1763324741
1763324741385220792,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,384859477,1763324741
1763324741582562097,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,582260174,1763324741
1763324741782953569,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,782510653,1763324741
1763324741993546910,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,992868697,1763324741
1763324742193623949,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,192994889,1763324742
1763324742394247201,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,392962136,1763324742
1763324742592269537,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,591377467,1763324742
1763324742788121137,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,786927944,1763324742
1763324742991710044,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,991431129,1763324742
1763324743187841295,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,187336044,1763324743
1763324743393372715,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,392647461,1763324743
1763324743589641856,20,[  0   0   0  34 184 179  20   0],7,258,945.6599731445312,340,0,Fuel/Ambient,589168476,1763324743
1763324743795701151,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,795320316,1763324743
1763324743995498319,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,995110732,1763324743
1763324744191000417,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,190591005,1763324744
1763324744398472909,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,397808872,1763324744
1763324744595503466,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,594331489,1763324744
1763324744792578087,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,791424831,1763324744
1763324745000990651,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,401239,1763324745
1763324745197235508,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,196710608,1763324745
1763324745401637484,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,400838150,1763324745
1763324745598255656,20,[  0   0   0  34 184 180  20   0],7,258,945.6799926757812,340,0,Fuel/Ambient,597273600,1763324745
1763324745804792272,20,[  0   0   0  34 184 180  20   0],7,258,945.6799926757812,340,0,Fuel/Ambient,804219819,1763324745
1763324746003606556,20,[  0   0   0  34 184 180  20   0],7,258,945.6799926757812,340,0,Fuel/Ambient,2122769,1763324746
1763324746198107210,20,[  0   0   0  34 184 180  20   0],7,258,945.6799926757812,340,0,Fuel/Ambient,197415141,1763324746
1763324746406082783,20,[  0   0   0  34 184 180  20   0],7,258,945.6799926757812,340,0,Fuel/Ambient,405426810,1763324746
1763324746605000239,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,604259818,1763324746
1763324746808370817,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,805273321,1763324746
1763324747005620068,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,4398651,1763324747
1763324747200518679,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,200051572,1763324747
1763324747406781474,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,406170525,1763324747
1763324747602126296,19,[  0   0   0  34 184 180  19   0],7,258,945.6799926757812,340,0,Fuel/Ambient,601657653,1763324747
1763324747807809438,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,807604668,1763324747
1763324748010494413,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,9199427,1763324748
1763324748204895134,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,204564988,1763324748
1763324748410295492,19,[  0   0   0  34 184 179  19   0],7,258,945.6599731445312,340,0,Fuel/Ambient,409061467,1763324748
1763324748605585309,19,[  0   0   0  34 184 178  19   0],7,258,945.6400146484375,340,0,Fuel/Ambient,605149273,1763324748
1763324748812414478,19,[  0   0   0  34 184 178  19   0],7,258,945.6400146484375,340,0,Fuel/Ambient,812139563,1763324748
1763324749012591819,19,[  0   0   0  34 184 178  19   0],7,258,945.6400146484375,340,0,Fuel/Ambient,12166568,1763324749
1763324749208422474,19,[  0   0   0  34 184 178  19   0],7,258,945.6400146484375,340,0,Fuel/Ambient,208060583,1763324749
1763324749406933565,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,406714076,1763324749
1763324749612863562,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,612324134,1763324749
1763324749810149492,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,808681160,1763324749
1763324750016314754,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,15697341,1763324750
1763324750212432261,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,212131298,1763324750
1763324750417596973,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,417117290,1763324750
1763324750614804377,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,614462102,1763324750
1763324750822035377,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,821386028,1763324750
1763324751016676713,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,16461639,1763324751
1763324751223163550,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,222948092,1763324751
1763324751420992689,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,420648046,1763324751
1763324751617847099,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,617469721,1763324751
1763324751825708283,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,824708179,1763324751
1763324752022093795,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,21852641,1763324752
1763324752221091456,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,220855774,1763324752
1763324752417047366,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,416834629,1763324752
1763324752623559486,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,622570358,1763324752
1763324752822855454,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,822279481,1763324752
1763324753020780275,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,20318223,1763324753
1763324753229094747,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,228534742,1763324753
1763324753425833449,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,425458918,1763324753
1763324753624823337,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,623266653,1763324753
1763324753831318402,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,831136449,1763324753
1763324754028792759,19,[  0   0   0  34 184 173  19   0],7,258,945.5399780273438,340,0,Fuel/Ambient,28098385,1763324754
1763324754226414222,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,225103332,1763324754
1763324754433890193,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,433278413,1763324754
1763324754629445113,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,628663315,1763324754
1763324754825359331,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,824451324,1763324754
1763324755029917648,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,29206954,1763324755
1763324755238191292,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,236493455,1763324755
1763324755433416867,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,433084864,1763324755
1763324755629834867,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,628614345,1763324755
1763324755837093559,19,[  0   0   0  34 184 174  19   0],7,258,945.5599975585938,340,0,Fuel/Ambient,836362257,1763324755
1763324756032059068,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,31271574,1763324756
1763324756237439092,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,236900560,1763324756
1763324756432328890,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,431906615,1763324756
1763324756637782066,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,637357967,1763324756
1763324756834895178,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,834343654,1763324756
1763324757040073185,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,39582301,1763324757
1763324757235057194,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,234554790,1763324757
1763324757441373323,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,440922984,1763324757
1763324757637465501,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,636924569,1763324757
1763324757844499844,19,[  0   0   0  34 184 175  19   0],7,258,945.5800170898438,340,0,Fuel/Ambient,843681789,1763324757
1763324758046050144,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,45374971,1763324758
1763324758242261653,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,241702961,1763324758
1763324758440154455,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,439801877,1763324758
1763324758647176160,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,645293746,1763324758
1763324758844410333,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,843821145,1763324758
1763324759042194207,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,41919293,1763324759
1763324759239861089,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,239528510,1763324759
1763324759445936613,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,445279648,1763324759
1763324759642794945,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,642520255,1763324759
1763324759850433585,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,850178863,1763324759
1763324760046907915,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,45870018,1763324760
1763324760251160386,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,250777695,1763324760
1763324760446323347,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,446035601,1763324760
1763324760651103631,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,650669260,1763324760
1763324760848733491,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,847837580,1763324760
1763324761055000892,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,53500048,1763324761
1763324761250095662,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,249452009,1763324761
1763324761455533649,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,454812108,1763324761
1763324761650289121,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,649963295,1763324761
1763324761856482218,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,856083783,1763324761
1763324762052954408,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,52593381,1763324762
1763324762249333863,19,[  0   0   0  34 184 177  19   0],7,258,945.6199951171875,340,0,Fuel/Ambient,248841987,1763324762
1763324762456726364,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,456211384,1763324762
1763324762651524942,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,651172747,1763324762
1763324762861072628,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,859870666,1763324762
1763324763057271282,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,56963983,1763324763
1763324763253789523,19,[  0   0   0  34 184 176  19   0],7,258,945.5999755859375,340,0,Fuel/Ambient,253337072,1763324763
1763324763459439069,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,459190971,1763324763
1763324763654407475,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,654228753,1763324763
1763324763861917322,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,861191973,1763324763
1763324764057154307,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,56900193,1763324764
1763324764261950888,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,261685734,1763324764
1763324764457386947,20,[  0   0   0  34 184 176  20   0],7,258,945.5999755859375,340,0,Fuel/Ambient,456461212,1763324764
1763324764658366538,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,657495907,1763324764
1763324764867870516,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,865461985,1763324764
1763324765064035638,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,63474513,1763324765
1763324765261368706,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,260735325,1763324765
1763324765467856023,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,467185585,1763324765
1763324765665294468,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,664515870,1763324765
1763324765862485935,20,[  0   0   0   0 184 176  20   0],7,258,945.5999755859375,0,0,Fuel/Ambient,861792746,1763324765
1763324766070519153,19,[  0   0   0   0 184 176  19   0],7,258,945.5999755859375,0,0,Fuel/Ambient,69700458,1763324766
1763324766266490356,19,[  0   0   0   0 184 176  19   0],7,258,945.5999755859375,0,0,Fuel/Ambient,265680622,1763324766
1763324766471329726,19,[  0   0   0   0 184 176  19   0],7,258,945.5999755859375,0,0,Fuel/Ambient,471143997,1763324766
1763324766667029696,19,[  0   0   0   0 184 176  19   0],7,258,945.5999755859375,0,0,Fuel/Ambient,666474715,1763324766
1763324766868351182,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,867044803,1763324766
1763324767073239448,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,72032367,1763324767
1763324767269737539,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,269372768,1763324767
1763324767476669663,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,476208827,1763324767
1763324767674473331,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,673550796,1763324767
1763324767871539394,19,[  0   0   0   0 184 177  19   0],7,258,945.6199951171875,0,0,Fuel/Ambient,871013886,1763324767
1763324768073924027,19,[  0   0   0   0 184 178  19   0],7,258,945.6400146484375,0,0,Fuel/Ambient,73414135,1763324768
1763324768278969931,19,[  0   0   0   0 184 178  19   0],7,258,945.6400146484375,0,0,Fuel/Ambient,278666728,1763324768
1763324768477598952,19,[  0   0   0   0 184 178  19   0],7,258,945.6400146484375,0,0,Fuel/Ambient,475215989,1763324768
1763324768671050108,19,[  0   0   0   0 184 178  19   0],7,258,945.6400146484375,0,0,Fuel/Ambient,670140693,1763324768
1763324768879264356,19,[  0   0   0   0 184 178  19   0],7,258,945.6400146484375,0,0,Fuel/Ambient,878969922,1763324768
1763324769078949674,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,78410982,1763324769
1763324769276152478,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,275307704,1763324769
1763324769481608083,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,481274865,1763324769
1763324769677295131,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,676773207,1763324769
1763324769877782537,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,875678264,1763324769
1763324770075620642,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,75170527,1763324770
1763324770280615254,19,[  0   0   0   0 184 179  19   0],7,258,945.6599731445312,0,0,Fuel/Ambient,280165714,1763324770
1763324770479899836,19,[  0   0   0   0 184 180  19   0],7,258,945.6799926757812,0,0,Fuel/Ambient,477613226,1763324770
1763324770684968240,19,[  0   0   0   0 184 180  19   0],7,258,945.6799926757812,0,0,Fuel/Ambient,683667078,1763324770
1763324770879625554,19,[  0   0   0   0 184 180  19   0],7,258,945.6799926757812,0,0,Fuel/Ambient,879200495,1763324770
1763324771086871096,19,[  0   0   0   0 184 181  19   0],7,258,945.7000122070312,0,0,Fuel/Ambient,86041394,1763324771
1763324771287294954,19,[  0   0   0   0 184 181  19   0],7,258,945.7000122070312,0,0,Fuel/Ambient,286902375,1763324771
1763324771481172264,19,[  0   0   0   0 184 181  19   0],7,258,945.7000122070312,0,0,Fuel/Ambient,480619939,1763324771
1763324771681302775,19,[  0   0   0   0 184 182  19   0],7,258,945.719970703125,0,0,Fuel/Ambient,680979892,1763324771
1763324771888697888,18,[  0   0   0   0 184 182  18   0],7,258,945.719970703125,0,0,Fuel/Ambient,888243644,1763324771
1763324772086692383,18,[  0   0   0   0 184 182  18   0],7,258,945.719970703125,0,0,Fuel/Ambient,85926969,1763324772
1763324772284848608,18,[  0   0   0   0 184 182  18   0],7,258,945.719970703125,0,0,Fuel/Ambient,284159355,1763324772
1763324772490080442,18,[  0   0   0   0 184 183  18   0],7,258,945.739990234375,0,0,Fuel/Ambient,489674455,1763324772
1763324772685801704,18,[  0   0   0   0 184 183  18   0],7,258,945.739990234375,0,0,Fuel/Ambient,685193732,1763324772
1763324772895194947,18,[  0   0   0   0 184 183  18   0],7,258,945.739990234375,0,0,Fuel/Ambient,894804416,1763324772
1763324773090025035,18,[  0   0   0   0 184 184  18   0],7,258,945.760009765625,0,0,Fuel/Ambient,89700425,1763324773
1763324773296281551,18,[  0   0   0   0 184 184  18   0],7,258,945.760009765625,0,0,Fuel/Ambient,295354792,1763324773
1763324773493179465,18,[  0   0   0   0 184 184  18   0],7,258,945.760009765625,0,0,Fuel/Ambient,492761158,1763324773
