timestamp,battery_current,battery_voltage,can_msg.data,can_msg.dlc,can_msg.id,flags,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763324773585985225,9.0,13.0,[130  45   0   0   0   0   0   0],5,257,0,Voltage/Current,585144995,1763324773
1763324773680430838,9.600000381469727,13.0,[130  48   0   0   0   0   0   0],5,257,0,Voltage/Current,679304109,1763324773
1763324773805138132,10.0,13.0,[130  50   0   0   0   0   0   0],5,257,0,Voltage/Current,804569711,1763324773
1763324773887220639,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,886751163,1763324773
1763324773979469018,11.199999809265137,12.899999618530273,[129  56   0   0   0   0   0   0],5,257,0,Voltage/Current,979230424,1763324773
1763324774083336691,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,82918640,1763324774
1763324774185675424,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,185407582,1763324774
1763324774280290799,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,279722603,1763324774
1763324774385532179,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,384575948,1763324774
1763324774489227211,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,488946089,1763324774
1763324774582864050,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,582391791,1763324774
1763324774687487793,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,687248464,1763324774
1763324774813094775,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,812529875,1763324774
1763324774885235060,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,884376525,1763324774
1763324774989231982,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,988043269,1763324774
1763324775092252065,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,89580556,1763324775
1763324775182220269,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,181722185,1763324775
1763324775287944629,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,286958862,1763324775
1763324775391073354,10.800000190734863,12.800000190734863,[128  54   0   0   0   0   0   0],5,257,0,Voltage/Current,390545637,1763324775
1763324775484366608,10.800000190734863,12.800000190734863,[128  54   0   0   0   0   0   0],5,257,0,Voltage/Current,483166278,1763324775
1763324775589344914,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,589010256,1763324775
1763324775694156788,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,692175620,1763324775
1763324775815691290,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,815426008,1763324775
1763324775889150467,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,888562398,1763324775
1763324775992133430,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,991901396,1763324775
1763324776085560606,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,84555222,1763324776
1763324776189991389,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,189520921,1763324776
1763324776294497949,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,293967097,1763324776
1763324776387339233,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,386897053,1763324776
1763324776490818553,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,490414422,1763324776
1763324776594307409,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,593005511,1763324776
1763324776698364302,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,695485367,1763324776
1763324776821018526,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,820459738,1763324776
1763324776893106108,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,892257174,1763324776
1763324776995102089,10.199999809265137,12.899999618530273,[129  51   0   0   0   0   0   0],5,257,0,Voltage/Current,994613573,1763324776
1763324777099613130,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,97188022,1763324777
1763324777189698968,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,189410774,1763324777
1763324777294855711,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,294612381,1763324777
1763324777397203375,10.399999618530273,12.899999618530273,[129  52   0   0   0   0   0   0],5,257,0,Voltage/Current,397005965,1763324777
1763324777492144836,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,490460758,1763324777
1763324777597225098,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,596574212,1763324777
1763324777699691771,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,699498937,1763324777
1763324777823418549,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,823077779,1763324777
1763324777895731094,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,895288626,1763324777
1763324777997931909,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,997609026,1763324777
1763324778100470231,10.600000381469727,12.899999618530273,[129  53   0   0   0   0   0   0],5,257,0,Voltage/Current,100189941,1763324778
1763324778192477942,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,192292277,1763324778
1763324778297644990,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,297021753,1763324778
1763324778402537315,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,401963103,1763324778
1763324778501294296,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,496216879,1763324778
1763324778600089676,10.800000190734863,12.899999618530273,[129  54   0   0   0   0   0   0],5,257,0,Voltage/Current,599658153,1763324778
1763324778696253580,11.0,12.899999618530273,[129  55   0   0   0   0   0   0],5,257,0,Voltage/Current,692880785,1763324778
1763324778822286747,11.0,12.899999618530273,[129  55   0   0   0   0   0   0],5,257,0,Voltage/Current,821055697,1763324778
1763324778894275769,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,893536627,1763324778
1763324778998077750,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,997359184,1763324778
1763324779104393928,11.0,12.800000190734863,[128  55   0   0   0   0   0   0],5,257,0,Voltage/Current,99417088,1763324779
1763324779203777218,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,203181822,1763324779
1763324779295877219,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,295666209,1763324779
1763324779400234501,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,399748513,1763324779
1763324779505063947,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,504574823,1763324779
1763324779598370581,11.199999809265137,12.800000190734863,[128  56   0   0   0   0   0   0],5,257,0,Voltage/Current,597771280,1763324779
1763324779700801960,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,699918241,1763324779
1763324779825646510,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,825284619,1763324779
1763324779900237378,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,900009217,1763324779
1763324780003624861,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,2881591,1763324780
1763324780107478428,11.399999618530273,12.800000190734863,[128  57   0   0   0   0   0   0],5,257,0,Voltage/Current,106906712,1763324780
1763324780200763783,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,200187554,1763324780
1763324780303898561,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,303165435,1763324780
1763324780406494742,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,406048178,1763324780
1763324780500584071,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,499608831,1763324780
1763324780602625464,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,602322997,1763324780
1763324780706315798,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,705709393,1763324780
1763324780831587361,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,830524760,1763324780
1763324780906997948,11.600000381469727,12.800000190734863,[128  58   0   0   0   0   0   0],5,257,0,Voltage/Current,904803819,1763324780
1763324781008580394,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,7718627,1763324781
1763324781107408866,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,107130111,1763324781
1763324781201779766,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,200961456,1763324781
1763324781304799344,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,304110474,1763324781
1763324781407003363,11.800000190734863,12.800000190734863,[128  59   0   0   0   0   0   0],5,257,0,Voltage/Current,406414494,1763324781
1763324781509379352,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,508660402,1763324781
1763324781612172848,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,611585227,1763324781
1763324781704614869,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,703868271,1763324781
1763324781830012290,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,829503262,1763324781
1763324781913155996,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,912710200,1763324781
1763324782006131301,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,5851107,1763324782
1763324782109459523,12.0,12.800000190734863,[128  60   0   0   0   0   0   0],5,257,0,Voltage/Current,109124032,1763324782
1763324782213448037,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,213303588,1763324782
1763324782308099389,12.199999809265137,12.800000190734863,[128  61   0   0   0   0   0   0],5,257,0,Voltage/Current,306421359,1763324782
1763324782412162976,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,409750317,1763324782
1763324782515221627,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,512550214,1763324782
1763324782616009092,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,615098141,1763324782
1763324782708609515,12.399999618530273,12.800000190734863,[128  62   0   0   0   0   0   0],5,257,0,Voltage/Current,707197632,1763324782
1763324782832912433,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,832159147,1763324782
1763324782914183165,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,913954939,1763324782
1763324783017241016,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,16517394,1763324783
1763324783110315428,12.600000381469727,12.800000190734863,[128  63   0   0   0   0   0   0],5,257,0,Voltage/Current,109369181,1763324783
1763324783212354968,12.800000190734863,12.800000190734863,[128  64   0   0   0   0   0   0],5,257,0,Voltage/Current,211821108,1763324783
1763324783320116922,12.800000190734863,12.699999809265137,[127  64   0   0   0   0   0   0],5,257,0,Voltage/Current,319484885,1763324783
1763324783413064805,12.800000190734863,12.699999809265137,[127  64   0   0   0   0   0   0],5,257,0,Voltage/Current,412662690,1763324783
1763324783515319099,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,514827703,1763324783
1763324783618741402,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,617918419,1763324783
1763324783710710397,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,710154360,1763324783
1763324783835119109,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,834746594,1763324783
1763324783917494683,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,916906326,1763324783
1763324784011046699,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,10364005,1763324784
1763324784114894350,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,113010271,1763324784
1763324784218471216,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,218141101,1763324784
1763324784312331971,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,312087169,1763324784
1763324784414699450,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,414377816,1763324784
1763324784519154147,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,516765456,1763324784
1763324784612201008,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,611785932,1763324784
1763324784715320525,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,714209668,1763324784
1763324784840609533,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,839692022,1763324784
1763324784916148765,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,915448440,1763324784
1763324785018101554,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,17903920,1763324785
1763324785121978263,13.0,12.699999809265137,[127  65   0   0   0   0   0   0],5,257,0,Voltage/Current,121557139,1763324785
1763324785217256342,13.199999809265137,12.699999809265137,[127  66   0   0   0   0   0   0],5,257,0,Voltage/Current,215660521,1763324785
1763324785321772128,13.199999809265137,12.699999809265137,[127  66   0   0   0   0   0   0],5,257,0,Voltage/Current,321557855,1763324785
1763324785428132153,13.199999809265137,12.699999809265137,[127  66   0   0   0   0   0   0],5,257,0,Voltage/Current,424260954,1763324785
1763324785518760947,13.199999809265137,12.699999809265137,[127  66   0   0   0   0   0   0],5,257,0,Voltage/Current,517809836,1763324785
1763324785625328846,13.399999618530273,12.699999809265137,[127  67   0   0   0   0   0   0],5,257,0,Voltage/Current,621729169,1763324785
1763324785728806640,13.399999618530273,12.699999809265137,[127  67   0   0   0   0   0   0],5,257,0,Voltage/Current,725696534,1763324785
1763324785850592933,13.399999618530273,12.699999809265137,[127  67   0   0   0   0   0   0],5,257,0,Voltage/Current,850362051,1763324785
1763324785922915915,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,922316839,1763324785
1763324786026707504,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,26163499,1763324786
1763324786120194402,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,119661246,1763324786
1763324786222417883,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,222028215,1763324786
1763324786326278016,13.600000381469727,12.699999809265137,[127  68   0   0   0   0   0   0],5,257,0,Voltage/Current,325621115,1763324786
1763324786419523409,12.199999809265137,12.699999809265137,[127  61   0   0   0   0   0   0],5,257,0,Voltage/Current,418959916,1763324786
1763324786523840250,8.800000190734863,12.699999809265137,[127  44   0   0   0   0   0   0],5,257,0,Voltage/Current,523350390,1763324786
1763324786627967682,6.199999809265137,12.899999618530273,[129  31   0   0   0   0   0   0],5,257,0,Voltage/Current,627669696,1763324786
1763324786720823759,4.800000190734863,12.899999618530273,[129  24   0   0   0   0   0   0],5,257,0,Voltage/Current,720520077,1763324786
1763324786845541853,4.199999809265137,12.899999618530273,[129  21   0   0   0   0   0   0],5,257,0,Voltage/Current,845002969,1763324786
1763324786927846805,4.0,13.100000381469727,[131  20   0   0   0   0   0   0],5,257,0,Voltage/Current,927161200,1763324786
1763324787020011517,3.799999952316284,13.100000381469727,[131  19   0   0   0   0   0   0],5,257,0,Voltage/Current,19583193,1763324787
1763324787123521761,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,123294111,1763324787
1763324787226512001,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,226288319,1763324787
1763324787329962756,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,328905148,1763324787
1763324787421902795,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,421660009,1763324787
1763324787526022196,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,524504712,1763324787
1763324787629866875,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,628945139,1763324787
1763324787727103436,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,726053828,1763324787
1763324787856659202,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,851515385,1763324787
1763324787928195556,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,926554359,1763324787
1763324788032240877,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,29793273,1763324788
1763324788132540664,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,132299606,1763324788
1763324788227647897,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,227156277,1763324788
1763324788330032245,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,329805779,1763324788
1763324788435868717,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,434115711,1763324788
1763324788526523178,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,525973702,1763324788
1763324788629032391,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,628431874,1763324788
1763324788732735374,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,732491628,1763324788
1763324788857323838,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,856759705,1763324788
1763324788930024330,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,929466245,1763324788
1763324789034317877,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,34072947,1763324789
1763324789139909196,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,136553585,1763324789
1763324789232474490,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,232276792,1763324789
1763324789335188890,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,334557877,1763324789
1763324789432222059,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,429288788,1763324789
1763324789536824314,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,534966187,1763324789
1763324789640465506,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,639559898,1763324789
1763324789729741269,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,729458290,1763324789
1763324789854475687,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,853803617,1763324789
1763324789935815129,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,935621880,1763324789
1763324790042361016,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,42033654,1763324790
1763324790138209505,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,137823454,1763324790
1763324790230567918,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,230074922,1763324790
1763324790337526833,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,337182767,1763324790
1763324790441569117,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,441298971,1763324790
1763324790533172036,4.800000190734863,13.199999809265137,[132  24   0   0   0   0   0   0],5,257,0,Voltage/Current,532828417,1763324790
1763324790637371056,4.800000190734863,13.199999809265137,[132  24   0   0   0   0   0   0],5,257,0,Voltage/Current,637013614,1763324790
1763324790741432796,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,740446100,1763324790
1763324790865868589,4.599999904632568,13.199999809265137,[132  23   0   0   0   0   0   0],5,257,0,Voltage/Current,865226792,1763324790
1763324790937715828,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,936996302,1763324790
1763324791042472357,4.400000095367432,13.199999809265137,[132  22   0   0   0   0   0   0],5,257,0,Voltage/Current,41425629,1763324791
1763324791134911412,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,134511856,1763324791
1763324791239431908,4.199999809265137,13.199999809265137,[132  21   0   0   0   0   0   0],5,257,0,Voltage/Current,239000865,1763324791
1763324791343322448,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,342736171,1763324791
1763324791436230626,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,435812766,1763324791
1763324791538784130,4.0,13.199999809265137,[132  20   0   0   0   0   0   0],5,257,0,Voltage/Current,538081213,1763324791
1763324791641696070,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,641148769,1763324791
1763324791745224398,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,744648649,1763324791
1763324791870555080,3.799999952316284,13.199999809265137,[132  19   0   0   0   0   0   0],5,257,0,Voltage/Current,869887522,1763324791
1763324791942954387,3.5999999046325684,13.199999809265137,[132  18   0   0   0   0   0   0],5,257,0,Voltage/Current,942102828,1763324791
1763324792047627781,3.5999999046325684,13.199999809265137,[132  18   0   0   0   0   0   0],5,257,0,Voltage/Current,46804543,1763324792
1763324792140355191,3.5999999046325684,13.199999809265137,[132  18   0   0   0   0   0   0],5,257,0,Voltage/Current,140047221,1763324792
1763324792245760496,3.4000000953674316,13.300000190734863,[133  17   0   0   0   0   0   0],5,257,0,Voltage/Current,244449125,1763324792
1763324792340319728,3.4000000953674316,13.300000190734863,[133  17   0   0   0   0   0   0],5,257,0,Voltage/Current,338346016,1763324792
1763324792445535752,3.4000000953674316,13.300000190734863,[133  17   0   0   0   0   0   0],5,257,0,Voltage/Current,442583344,1763324792
1763324792550697854,3.4000000953674316,13.300000190734863,[133  17   0   0   0   0   0   0],5,257,0,Voltage/Current,548168458,1763324792
1763324792642220454,3.200000047683716,13.300000190734863,[133  16   0   0   0   0   0   0],5,257,0,Voltage/Current,641391679,1763324792
1763324792745604143,3.200000047683716,13.300000190734863,[133  16   0   0   0   0   0   0],5,257,0,Voltage/Current,745121099,1763324792
1763324792874645383,3.200000047683716,13.300000190734863,[133  16   0   0   0   0   0   0],5,257,0,Voltage/Current,874090467,1763324792
1763324792945542184,3.200000047683716,13.300000190734863,[133  16   0   0   0   0   0   0],5,257,0,Voltage/Current,945223621,1763324792
1763324793048651886,3.200000047683716,13.300000190734863,[133  16   0   0   0   0   0   0],5,257,0,Voltage/Current,48439628,1763324793
1763324793142696075,3.0,13.300000190734863,[133  15   0   0   0   0   0   0],5,257,0,Voltage/Current,142499306,1763324793
1763324793245673234,3.0,13.300000190734863,[133  15   0   0   0   0   0   0],5,257,0,Voltage/Current,245096077,1763324793
1763324793348149619,3.0,13.300000190734863,[133  15   0   0   0   0   0   0],5,257,0,Voltage/Current,347563567,1763324793
1763324793444115104,3.0,13.300000190734863,[133  15   0   0   0   0   0   0],5,257,0,Voltage/Current,442423667,1763324793
1763324793544892245,2.799999952316284,13.300000190734863,[133  14   0   0   0   0   0   0],5,257,0,Voltage/Current,544656723,1763324793
1763324793647918139,2.799999952316284,13.300000190734863,[133  14   0   0   0   0   0   0],5,257,0,Voltage/Current,647401175,1763324793
1763324793750784768,2.799999952316284,13.300000190734863,[133  14   0   0   0   0   0   0],5,257,0,Voltage/Current,750463870,1763324793
1763324793875227861,2.799999952316284,13.300000190734863,[133  14   0   0   0   0   0   0],5,257,0,Voltage/Current,875065780,1763324793
1763324793947163326,2.5999999046325684,13.300000190734863,[133  13   0   0   0   0   0   0],5,257,0,Voltage/Current,946939164,1763324793
1763324794050900587,2.5999999046325684,13.300000190734863,[133  13   0   0   0   0   0   0],5,257,0,Voltage/Current,49899491,1763324794
1763324794144718151,2.5999999046325684,13.300000190734863,[133  13   0   0   0   0   0   0],5,257,0,Voltage/Current,144496262,1763324794
1763324794247582126,2.5999999046325684,13.300000190734863,[133  13   0   0   0   0   0   0],5,257,0,Voltage/Current,246965961,1763324794
1763324794354584789,2.4000000953674316,13.300000190734863,[133  12   0   0   0   0   0   0],5,257,0,Voltage/Current,354281331,1763324794
1763324794447583339,2.4000000953674316,13.300000190734863,[133  12   0   0   0   0   0   0],5,257,0,Voltage/Current,447173928,1763324794
1763324794551494938,2.200000047683716,13.300000190734863,[133  11   0   0   0   0   0   0],5,257,0,Voltage/Current,551118455,1763324794
1763324794655115750,2.200000047683716,13.300000190734863,[133  11   0   0   0   0   0   0],5,257,0,Voltage/Current,654283711,1763324794
1763324794747073332,2.0,13.300000190734863,[133  10   0   0   0   0   0   0],5,257,0,Voltage/Current,746640912,1763324794
1763324794878492834,2.0,13.300000190734863,[133  10   0   0   0   0   0   0],5,257,0,Voltage/Current,876969174,1763324794
1763324794951584150,1.7999999523162842,13.300000190734863,[133   9   0   0   0   0   0   0],5,257,0,Voltage/Current,950676431,1763324794
1763324795054381948,1.7999999523162842,13.300000190734863,[133   9   0   0   0   0   0   0],5,257,0,Voltage/Current,53679670,1763324795
1763324795158916913,1.600000023841858,13.300000190734863,[133   8   0   0   0   0   0   0],5,257,0,Voltage/Current,158072298,1763324795
1763324795249787766,1.600000023841858,13.300000190734863,[133   8   0   0   0   0   0   0],5,257,0,Voltage/Current,248156265,1763324795
1763324795351442836,1.399999976158142,13.399999618530273,[134   7   0   0   0   0   0   0],5,257,0,Voltage/Current,351175281,1763324795
1763324795454610941,1.399999976158142,13.399999618530273,[134   7   0   0   0   0   0   0],5,257,0,Voltage/Current,454405212,1763324795
1763324795557073089,1.2000000476837158,13.399999618530273,[134   6   0   0   0   0   0   0],5,257,0,Voltage/Current,556679838,1763324795
