timestamp,can_msg.data,can_msg.dlc,can_msg.id,ecu_hw_serial_number,eiu_sw_version,header.frame_id,header.stamp.nanosec,header.stamp.sec
1763324772769719105,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,768825914,1763324772
1763324773774092861,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,773582265,1763324773
1763324774780829399,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,780199570,1763324774
1763324775784783045,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,784232896,1763324775
1763324776789847206,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,788955487,1763324776
1763324777792892130,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,792466782,1763324777
1763324778790885440,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,790089465,1763324778
1763324779794254675,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,793345100,1763324779
1763324780799434175,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,799062716,1763324780
1763324781797683102,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,796921464,1763324781
1763324782801970360,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,801410036,1763324782
1763324783803696552,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,803225924,1763324783
1763324784808984255,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,808529723,1763324784
1763324785819768780,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,819422602,1763324785
1763324786815185864,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,814224769,1763324786
1763324787824859842,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,820659232,1763324787
1763324788826654694,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,825894015,1763324788
1763324789823107113,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,822846822,1763324789
1763324790833545319,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,833140900,1763324790
1763324791839202185,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,838870854,1763324791
1763324792842498466,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,841794940,1763324792
1763324793846593996,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,844055063,1763324793
1763324794847001698,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,845957881,1763324794
1763324795844437130,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,844212616,1763324795
1763324796846704003,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,845905212,1763324796
1763324797857045416,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,856334178,1763324797
1763324798857673448,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,856922210,1763324798
1763324799856349474,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,855503995,1763324799
1763324800859524779,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,859108840,1763324800
1763324801865482229,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,864695663,1763324801
1763324802870016349,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,869291671,1763324802
1763324803872748001,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,872155292,1763324803
1763324804881256254,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,880982587,1763324804
1763324805876746041,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,876541848,1763324805
1763324806883523804,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,883132697,1763324806
1763324807886532617,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,885798563,1763324807
1763324808890441256,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,890162310,1763324808
1763324809899273658,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,899016120,1763324809
1763324810896689302,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,895821199,1763324810
1763324811899997646,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,899458633,1763324811
1763324812905461249,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,904174518,1763324812
1763324813907607330,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,906530649,1763324813
1763324814910765014,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,909964559,1763324814
1763324815911174588,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,910842105,1763324815
1763324816920792921,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,920438486,1763324816
1763324817916952687,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,916735789,1763324817
1763324818925303541,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,924603183,1763324818
1763324819932060728,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,930699340,1763324819
1763324820936360079,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,935493352,1763324820
1763324821930822205,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,929957206,1763324821
1763324822939589582,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,938587813,1763324822
1763324823939091769,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,938644310,1763324823
1763324824945240327,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,944453600,1763324824
1763324825945044840,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,944507588,1763324825
1763324826946117374,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,945517433,1763324826
1763324827951415617,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,951155231,1763324827
1763324828952798541,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,951902533,1763324828
1763324829963366991,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,962878827,1763324829
1763324830964012103,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,963620356,1763324830
1763324831967826980,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,967164062,1763324831
1763324832976809846,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,974858405,1763324832
1763324833967748311,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,967436373,1763324833
1763324834975578514,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,975115694,1763324834
1763324835980700768,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,980129115,1763324835
1763324836988154506,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,987835432,1763324836
1763324837988160767,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,987368152,1763324837
1763324838992074206,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,991645594,1763324838
1763324839992741130,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,992538824,1763324839
1763324840992648793,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,991154604,1763324840
1763324842001203484,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,737528,1763324842
1763324843003050511,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,2019974,1763324843
1763324844009056654,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,8502217,1763324844
1763324845011867899,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,10996660,1763324845
1763324846015043157,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,14806963,1763324846
1763324847015110173,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,14653881,1763324847
1763324848023228339,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,22423852,1763324848
1763324849021588511,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,20959385,1763324849
1763324850024188088,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,23266768,1763324850
1763324851030121623,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,29411345,1763324851
1763324852031911291,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,30951379,1763324852
1763324853037869933,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,37525610,1763324853
1763324854039047646,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,38852380,1763324854
1763324855037225694,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,36452471,1763324855
1763324856043319084,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,42444484,1763324856
1763324857048835486,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,48411226,1763324857
1763324858054773661,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,54393625,1763324858
1763324859055175956,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,52534557,1763324859
1763324860055798390,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,55628500,1763324860
1763324861060465956,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,59741054,1763324861
1763324862062880008,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,61474684,1763324862
1763324863071120520,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,70582563,1763324863
1763324864077868995,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,77571617,1763324864
1763324865076132733,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,75252181,1763324865
1763324866084247030,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,83436239,1763324866
1763324867086467205,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,85544956,1763324867
1763324868081565917,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,81132057,1763324868
1763324869085095912,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,84347457,1763324869
1763324870095846588,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,94901844,1763324870
1763324871099190359,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,98706867,1763324871
1763324872095453085,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,94961592,1763324872
1763324873101037885,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,100479192,1763324873
1763324874100244014,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,99511783,1763324874
1763324875108323190,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,108117268,1763324875
1763324876111518748,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,111143512,1763324876
1763324877117914182,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,117084095,1763324877
1763324878113355096,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,112280302,1763324878
1763324879125847627,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,125664361,1763324879
1763324880137407837,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,136775352,1763324880
1763324881122166185,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,121917383,1763324881
1763324882137668145,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,137014379,1763324882
1763324883140432942,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,139824073,1763324883
1763324884140955681,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,140692830,1763324884
1763324885148239224,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,145873059,1763324885
1763324886143885712,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,142724229,1763324886
1763324887148221022,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,147555096,1763324887
1763324888153927553,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,153450717,1763324888
1763324889159579948,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,158965286,1763324889
1763324890157732284,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,157521594,1763324890
1763324891163017876,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,161208932,1763324891
1763324892164459762,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,164050543,1763324892
1763324893167759178,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,166965410,1763324893
1763324894173916771,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,172625272,1763324894
1763324895171265749,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,170493134,1763324895
1763324896177890660,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,177412128,1763324896
1763324897174589601,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,174324766,1763324897
1763324898185278949,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,184757376,1763324898
1763324899189486935,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,188644079,1763324899
1763324900188796420,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,188500929,1763324900
1763324901198078165,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,197656273,1763324901
1763324902198083001,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,197853591,1763324902
1763324903203191348,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,202902033,1763324903
1763324904202054686,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,201347991,1763324904
1763324905214930576,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,209750817,1763324905
1763324906214660466,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,214243215,1763324906
1763324907215478407,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,215293701,1763324907
1763324908220116966,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,219586658,1763324908
1763324909216281792,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,215563354,1763324909
1763324910221562806,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,221090034,1763324910
1763324911229592013,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,228746245,1763324911
1763324912227829650,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,227635537,1763324912
1763324913239132696,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,238430641,1763324913
1763324914232892772,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,232569601,1763324914
1763324915237731006,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,237506940,1763324915
1763324916240398860,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,239774630,1763324916
1763324917245341943,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,245019348,1763324917
1763324918250402507,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,249297249,1763324918
1763324919252789935,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,251697669,1763324919
1763324920258891868,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,258582586,1763324920
1763324921255918910,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,255626811,1763324921
1763324922261399574,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,261172468,1763324922
1763324923266137199,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,265743659,1763324923
1763324924268948702,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,268698268,1763324924
1763324925276576994,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,276085181,1763324925
1763324926272495680,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,271634328,1763324926
1763324927283094831,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,280259125,1763324927
1763324928287352427,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,284724083,1763324928
1763324929283907431,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,283655237,1763324929
1763324930288444565,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,288059410,1763324930
1763324931288460737,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,287421815,1763324931
1763324932294223274,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,294065833,1763324932
1763324933304316260,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,303725662,1763324933
1763324934296870208,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,296479293,1763324934
1763324935309196511,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,308811323,1763324935
1763324936312841715,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,311631496,1763324936
1763324937314336059,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,313790582,1763324937
1763324938315217636,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,314551486,1763324938
1763324939320944516,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,320155740,1763324939
1763324940322483907,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,321966302,1763324940
1763324941323964681,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,323098433,1763324941
1763324942326592866,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,326288255,1763324942
1763324943329141345,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,328680637,1763324943
1763324944337293789,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,336514454,1763324944
1763324945340213776,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,339747435,1763324945
1763324946339263685,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,339017058,1763324946
1763324947342869485,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,342054245,1763324947
1763324948351679213,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,351290314,1763324948
1763324949353914583,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,353386738,1763324949
1763324950354186710,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,353361166,1763324950
1763324951358282337,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,357974014,1763324951
1763324952366251831,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,365707986,1763324952
1763324953372540518,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,372080930,1763324953
1763324954369705573,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,369500323,1763324954
1763324955370450733,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,369560037,1763324955
1763324956379322539,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,378404002,1763324956
1763324957375700856,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,374838832,1763324957
1763324958379469716,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,378683404,1763324958
1763324959385395723,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,384613796,1763324959
1763324960384958029,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,384305863,1763324960
1763324961391718235,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,390916916,1763324961
1763324962392245781,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,391791793,1763324962
1763324963393427837,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,392713174,1763324963
1763324964400974280,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,400380675,1763324964
1763324965402236511,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,401577593,1763324965
1763324966407718118,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,405533489,1763324966
1763324967408154595,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,406589620,1763324967
1763324968418334501,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,417551326,1763324968
1763324969420433121,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,417252002,1763324969
1763324970420256174,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,419926571,1763324970
1763324971428807415,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,428201489,1763324971
1763324972430553637,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,430132128,1763324972
1763324973429506847,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,427734989,1763324973
1763324974435486020,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,435086112,1763324974
1763324975436110524,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,435769433,1763324975
1763324976437231265,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,436913310,1763324976
1763324977445507986,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,444430599,1763324977
1763324978443773897,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,443120994,1763324978
1763324979448187490,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,446308976,1763324979
1763324980459805417,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,458436476,1763324980
1763324981468270200,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,467424688,1763324981
1763324982470267696,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,468737281,1763324982
1763324983461490725,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,460435643,1763324983
1763324984467761844,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,466897036,1763324984
1763324985476575235,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,476390753,1763324985
1763324986478256915,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,477823631,1763324986
1763324987478076345,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,477416370,1763324987
1763324988485163244,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,484664871,1763324988
1763324989486395756,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,485959784,1763324989
1763324990484153458,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,483799087,1763324990
1763324991489291591,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,488649569,1763324991
1763324992493067765,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,492470223,1763324992
1763324993502107582,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,501146197,1763324993
1763324994501559504,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,500982314,1763324994
1763324995504074023,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,502982076,1763324995
1763324996511323763,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,510563339,1763324996
1763324997506794994,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,506575984,1763324997
1763324998517000713,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,516514852,1763324998
1763324999515896567,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,515688085,1763324999
1763325000523697316,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,523368001,1763325000
1763325001522803650,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,522501503,1763325001
1763325002525910703,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,524884292,1763325002
1763325003527647636,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,527122959,1763325003
