timestamp,can_msg.data,can_msg.dlc,can_msg.id,header.frame_id,header.stamp.nanosec,header.stamp.sec,last_off_egt,last_off_pump_power,last_off_rpm,last_off_state,last_off_state_str,last_runtime
1763324807824747146,[  0   8  14 242   2   3  45  15],8,260,Last Run Info,823835586,1763324807,515,22.5,3826,15,IGNITORS PREHEAT,8
1763324808826009170,[  0   9  14 242   2   3  45  15],8,260,Last Run Info,825132395,1763324808,515,22.5,3826,15,IGNITORS PREHEAT,9
1763324809833744378,[  0  10  14 242   2   3  45  15],8,260,Last Run Info,833382583,1763324809,515,22.5,3826,15,IGNITORS PREHEAT,10
1763324810834557234,[  0  11  14 242   2   3  45  15],8,260,Last Run Info,833831020,1763324810,515,22.5,3826,15,IGNITORS PREHEAT,11
1763324811838047338,[  0  12  14 242   2   3  45  15],8,260,Last Run Info,837081506,1763324811,515,22.5,3826,15,IGNITORS PREHEAT,12
1763324812842348595,[  0  13  14 242   2   3  45  15],8,260,Last Run Info,841493196,1763324812,515,22.5,3826,15,IGNITORS PREHEAT,13
1763324813844191185,[  0  14  14 242   2   3  45  15],8,260,Last Run Info,843802158,1763324813,515,22.5,3826,15,IGNITORS PREHEAT,14
1763324814850340413,[  0  15  14 242   2   3  45  15],8,260,Last Run Info,847079394,1763324814,515,22.5,3826,15,IGNITORS PREHEAT,15
1763324815850065021,[  0  16  14 242   2   3  45  15],8,260,Last Run Info,848534321,1763324815,515,22.5,3826,15,IGNITORS PREHEAT,16
1763324816858388047,[  0  17  14 242   2   3  45  15],8,260,Last Run Info,858038732,1763324816,515,22.5,3826,15,IGNITORS PREHEAT,17
1763324817855293515,[  0  18  14 242   2   3  45  15],8,260,Last Run Info,854412835,1763324817,515,22.5,3826,15,IGNITORS PREHEAT,18
1763324818861501694,[  0  19  14 242   2   3  45  15],8,260,Last Run Info,861051898,1763324818,515,22.5,3826,15,IGNITORS PREHEAT,19
1763324819868890565,[  0  20  14 242   2   3  45  15],8,260,Last Run Info,868507554,1763324819,515,22.5,3826,15,IGNITORS PREHEAT,20
1763324820873306237,[  0  21  14 242   2   3  45  15],8,260,Last Run Info,872959322,1763324820,515,22.5,3826,15,IGNITORS PREHEAT,21
1763324821867797451,[  0  22  14 242   2   3  45  15],8,260,Last Run Info,867606825,1763324821,515,22.5,3826,15,IGNITORS PREHEAT,22
1763324822876856317,[  0  23  14 242   2   3  45  15],8,260,Last Run Info,876011382,1763324822,515,22.5,3826,15,IGNITORS PREHEAT,23
1763324823878208504,[  0  24  14 242   2   3  45  15],8,260,Last Run Info,875863812,1763324823,515,22.5,3826,15,IGNITORS PREHEAT,24
1763324824880992617,[  0  25  14 242   2   3  45  15],8,260,Last Run Info,880777479,1763324824,515,22.5,3826,15,IGNITORS PREHEAT,25
1763324825882579577,[  0  26  14 242   2   3  45  15],8,260,Last Run Info,882178901,1763324825,515,22.5,3826,15,IGNITORS PREHEAT,26
1763324826885364124,[  0  27  14 242   2   3  45  15],8,260,Last Run Info,883008680,1763324826,515,22.5,3826,15,IGNITORS PREHEAT,27
1763324827889617398,[  0  28  14 242   2   3  45  15],8,260,Last Run Info,889270483,1763324827,515,22.5,3826,15,IGNITORS PREHEAT,28
1763324828891096449,[  0  29  14 242   2   3  45  15],8,260,Last Run Info,890548637,1763324828,515,22.5,3826,15,IGNITORS PREHEAT,29
1763324829901260320,[  0  30  14 242   2   3  45  15],8,260,Last Run Info,899418800,1763324829,515,22.5,3826,15,IGNITORS PREHEAT,30
1763324830902426012,[  0  31  14 242   2   3  45  15],8,260,Last Run Info,901968600,1763324830,515,22.5,3826,15,IGNITORS PREHEAT,31
1763324831904420008,[  0  32  14 242   2   3  45  15],8,260,Last Run Info,904057765,1763324831,515,22.5,3826,15,IGNITORS PREHEAT,32
1763324832913165368,[  0  33  14 242   2   3  45  15],8,260,Last Run Info,912301392,1763324832,515,22.5,3826,15,IGNITORS PREHEAT,33
1763324833906118922,[  0  34  14 242   2   3  45  15],8,260,Last Run Info,905580965,1763324833,515,22.5,3826,15,IGNITORS PREHEAT,34
1763324834910880746,[  0  35  14 242   2   3  45  15],8,260,Last Run Info,910602344,1763324834,515,22.5,3826,15,IGNITORS PREHEAT,35
1763324835918596909,[  0  36  14 242   2   3  45  15],8,260,Last Run Info,916881406,1763324835,515,22.5,3826,15,IGNITORS PREHEAT,36
1763324836924395177,[  0  37  14 242   2   3  45  15],8,260,Last Run Info,923476993,1763324836,515,22.5,3826,15,IGNITORS PREHEAT,37
1763324837925389189,[  0  38  14 242   2   3  45  15],8,260,Last Run Info,924544286,1763324837,515,22.5,3826,15,IGNITORS PREHEAT,38
1763324838927089456,[  0  39  14 242   2   3  45  15],8,260,Last Run Info,926878031,1763324838,515,22.5,3826,15,IGNITORS PREHEAT,39
1763324839930438803,[  0  40  14 242   2   3  45  15],8,260,Last Run Info,929951375,1763324839,515,22.5,3826,15,IGNITORS PREHEAT,40
1763324840931287210,[  0  41  14 242   2   3  45  15],8,260,Last Run Info,928613907,1763324840,515,22.5,3826,15,IGNITORS PREHEAT,41
1763324841939712971,[  0  42  14 242   2   3  45  15],8,260,Last Run Info,938966021,1763324841,515,22.5,3826,15,IGNITORS PREHEAT,42
1763324842939732589,[  0  43  14 242   2   3  45  15],8,260,Last Run Info,939308074,1763324842,515,22.5,3826,15,IGNITORS PREHEAT,43
1763324843945433866,[  0  44  14 242   2   3  45  15],8,260,Last Run Info,944844133,1763324843,515,22.5,3826,15,IGNITORS PREHEAT,44
1763324844948796923,[  0  45  14 242   2   3  45  15],8,260,Last Run Info,948368311,1763324844,515,22.5,3826,15,IGNITORS PREHEAT,45
1763324845952566393,[  0  46  14 242   2   3  45  15],8,260,Last Run Info,952307063,1763324845,515,22.5,3826,15,IGNITORS PREHEAT,46
1763324846953825419,[  0  47  14 242   2   3  45  15],8,260,Last Run Info,952782658,1763324846,515,22.5,3826,15,IGNITORS PREHEAT,47
1763324847961185626,[  0  48  14 242   2   3  45  15],8,260,Last Run Info,959429707,1763324847,515,22.5,3826,15,IGNITORS PREHEAT,48
1763324848957960631,[  0  49  14 242   2   3  45  15],8,260,Last Run Info,957668565,1763324848,515,22.5,3826,15,IGNITORS PREHEAT,49
1763324849960335790,[  0  50  14 242   2   3  45  15],8,260,Last Run Info,959396197,1763324849,515,22.5,3826,15,IGNITORS PREHEAT,50
1763324850967612088,[  0  51  14 242   2   3  45  15],8,260,Last Run Info,967415574,1763324850,515,22.5,3826,15,IGNITORS PREHEAT,51
1763324851968764310,[  0  52  14 242   2   3  45  15],8,260,Last Run Info,968438931,1763324851,515,22.5,3826,15,IGNITORS PREHEAT,52
1763324852976191348,[  0  53  14 242   2   3  45  15],8,260,Last Run Info,975783376,1763324852,515,22.5,3826,15,IGNITORS PREHEAT,53
1763324853977530726,[  0  54  14 242   2   3  45  15],8,260,Last Run Info,976655966,1763324853,515,22.5,3826,15,IGNITORS PREHEAT,54
1763324854977479125,[  0  55  14 242   2   3  45  15],8,260,Last Run Info,974818301,1763324854,515,22.5,3826,15,IGNITORS PREHEAT,55
1763324855979079963,[  0  56  14 242   2   3  45  15],8,260,Last Run Info,978174099,1763324855,515,22.5,3826,15,IGNITORS PREHEAT,56
1763324856984604908,[  0  57  14 242   2   3  45  15],8,260,Last Run Info,984197609,1763324856,515,22.5,3826,15,IGNITORS PREHEAT,57
1763324857993164321,[  0  58  14 242   2   3  45  15],8,260,Last Run Info,992175929,1763324857,515,22.5,3826,15,IGNITORS PREHEAT,58
1763324858990405500,[  0  59  14 242   2   3  45  15],8,260,Last Run Info,989895864,1763324858,515,22.5,3826,15,IGNITORS PREHEAT,59
1763324859993370866,[  0  60  14 242   2   3  45  15],8,260,Last Run Info,992795469,1763324859,515,22.5,3826,15,IGNITORS PREHEAT,60
1763324860998331715,[  0  61  14 242   2   3  45  15],8,260,Last Run Info,997578460,1763324860,515,22.5,3826,15,IGNITORS PREHEAT,61
1763324862000217825,[  0  62  14 242   2   3  45  15],8,260,Last Run Info,999565243,1763324861,515,22.5,3826,15,IGNITORS PREHEAT,62
1763324863009029797,[  0  63  14 242   2   3  45  15],8,260,Last Run Info,8131613,1763324863,515,22.5,3826,15,IGNITORS PREHEAT,63
1763324864014818072,[  0  64  14 242   2   3  45  15],8,260,Last Run Info,13732686,1763324864,515,22.5,3826,15,IGNITORS PREHEAT,64
1763324865013296755,[  0  65  14 242   2   3  45  15],8,260,Last Run Info,12799919,1763324865,515,22.5,3826,15,IGNITORS PREHEAT,65
1763324866021557261,[  0  66  14 242   2   3  45  15],8,260,Last Run Info,21328747,1763324866,515,22.5,3826,15,IGNITORS PREHEAT,66
1763324867019759991,[  0  67  14 242   2   3  45  15],8,260,Last Run Info,19515541,1763324867,515,22.5,3826,15,IGNITORS PREHEAT,67
1763324868019865275,[  0  68  14 242   2   3  45  15],8,260,Last Run Info,19603993,1763324868,515,22.5,3826,15,IGNITORS PREHEAT,68
1763324869022235388,[  0  69  14 242   2   3  45  15],8,260,Last Run Info,21446453,1763324869,515,22.5,3826,15,IGNITORS PREHEAT,69
1763324870034576157,[  0  70  14 242   2   3  45  15],8,260,Last Run Info,32672396,1763324870,515,22.5,3826,15,IGNITORS PREHEAT,70
1763324871036830606,[  0  71  14 242   2   3  45  15],8,260,Last Run Info,36625997,1763324871,515,22.5,3826,15,IGNITORS PREHEAT,71
1763324872033234036,[  0  72  14 242   2   3  45  15],8,260,Last Run Info,32698511,1763324872,515,22.5,3826,15,IGNITORS PREHEAT,72
1763324873038114542,[  0  73  14 242   2   3  45  15],8,260,Last Run Info,37791147,1763324873,515,22.5,3826,15,IGNITORS PREHEAT,73
1763324874037593025,[  0  74  14 242   2   3  45  15],8,260,Last Run Info,37359615,1763324874,515,22.5,3826,15,IGNITORS PREHEAT,74
1763324875046335598,[  0  75  14 242   2   3  45  15],8,260,Last Run Info,46149293,1763324875,515,22.5,3826,15,IGNITORS PREHEAT,75
1763324876049338098,[  0  76  14 242   2   3  45  15],8,260,Last Run Info,48210183,1763324876,515,22.5,3826,15,IGNITORS PREHEAT,76
1763324877055802300,[  0  77  14 242   2   3  45  15],8,260,Last Run Info,55054934,1763324877,515,22.5,3826,15,IGNITORS PREHEAT,77
1763324878052583385,[  0  78  14 242   2   3  45  15],8,260,Last Run Info,50348453,1763324878,515,22.5,3826,15,IGNITORS PREHEAT,78
1763324879063160442,[  0  79  14 242   2   3  45  15],8,260,Last Run Info,62810423,1763324879,515,22.5,3826,15,IGNITORS PREHEAT,79
1763324880067688526,[  0  80  14 242   2   3  45  15],8,260,Last Run Info,66077695,1763324880,515,22.5,3826,15,IGNITORS PREHEAT,80
1763324881060167166,[  0  81  14 242   2   3  45  15],8,260,Last Run Info,59708890,1763324881,515,22.5,3826,15,IGNITORS PREHEAT,81
1763324882074308409,[  0  82  14 242   2   3  45  15],8,260,Last Run Info,73024461,1763324882,515,22.5,3826,15,IGNITORS PREHEAT,82
1763324883079433899,[  0  83  14 242   2   3  45  15],8,260,Last Run Info,78017406,1763324883,515,22.5,3826,15,IGNITORS PREHEAT,83
1763324884078775058,[  0  84  14 242   2   3  45  15],8,260,Last Run Info,78626961,1763324884,515,22.5,3826,15,IGNITORS PREHEAT,84
1763324885082563050,[  0  85  14 242   2   3  45  15],8,260,Last Run Info,82101574,1763324885,515,22.5,3826,15,IGNITORS PREHEAT,85
1763324886080650679,[  0  86  14 242   2   3  45  15],8,260,Last Run Info,79538221,1763324886,515,22.5,3826,15,IGNITORS PREHEAT,86
1763324887086091854,[  0  87  14 242   2   3  45  15],8,260,Last Run Info,84243358,1763324887,515,22.5,3826,15,IGNITORS PREHEAT,87
1763324888092405014,[  0  88  14 242   2   3  45  15],8,260,Last Run Info,91109611,1763324888,515,22.5,3826,15,IGNITORS PREHEAT,88
1763324889094413248,[  0  89  14 242   2   3  45  15],8,260,Last Run Info,94084797,1763324889,515,22.5,3826,15,IGNITORS PREHEAT,89
1763324890094494112,[  0  90  14 242   2   3  45  15],8,260,Last Run Info,93879611,1763324890,515,22.5,3826,15,IGNITORS PREHEAT,90
1763324891101138693,[  0  91  14 242   2   3  45  15],8,260,Last Run Info,97867623,1763324891,515,22.5,3826,15,IGNITORS PREHEAT,91
1763324892102894181,[  0  92  14 242   2   3  45  15],8,260,Last Run Info,101803003,1763324892,515,22.5,3826,15,IGNITORS PREHEAT,92
1763324893106374142,[  0  93  14 242   2   3  45  15],8,260,Last Run Info,105050002,1763324893,515,22.5,3826,15,IGNITORS PREHEAT,93
1763324894112205204,[  0  94  14 242   2   3  45  15],8,260,Last Run Info,110188546,1763324894,515,22.5,3826,15,IGNITORS PREHEAT,94
1763324895107948311,[  0  95  14 242   2   3  45  15],8,260,Last Run Info,106992942,1763324895,515,22.5,3826,15,IGNITORS PREHEAT,95
1763324896116132467,[  0  96  14 242   2   3  45  15],8,260,Last Run Info,115634671,1763324896,515,22.5,3826,15,IGNITORS PREHEAT,96
1763324897112506669,[  0  97  14 242   2   3  45  15],8,260,Last Run Info,112048168,1763324897,515,22.5,3826,15,IGNITORS PREHEAT,97
1763324898122788045,[  0  98  14 242   2   3  45  15],8,260,Last Run Info,122589003,1763324898,515,22.5,3826,15,IGNITORS PREHEAT,98
1763324899126633082,[  0  99  14 242   2   3  45  15],8,260,Last Run Info,126286295,1763324899,515,22.5,3826,15,IGNITORS PREHEAT,99
1763324900125883559,[  0 100  14 242   2   3  45  15],8,260,Last Run Info,125134592,1763324900,515,22.5,3826,15,IGNITORS PREHEAT,100
1763324901136080607,[  0 101  14 242   2   3  45  15],8,260,Last Run Info,135605787,1763324901,515,22.5,3826,15,IGNITORS PREHEAT,101
1763324902136321861,[  0 102  14 242   2   3  45  15],8,260,Last Run Info,135384188,1763324902,515,22.5,3826,15,IGNITORS PREHEAT,102
1763324903141002555,[  0 103  14 242   2   3  45  15],8,260,Last Run Info,139648751,1763324903,515,22.5,3826,15,IGNITORS PREHEAT,103
1763324904139632835,[  0 104  14 242   2   3  45  15],8,260,Last Run Info,139345728,1763324904,515,22.5,3826,15,IGNITORS PREHEAT,104
1763324905148268494,[  0 105  14 242   2   3  45  15],8,260,Last Run Info,148029100,1763324905,515,22.5,3826,15,IGNITORS PREHEAT,105
1763324906151760274,[  0 106  14 242   2   3  45  15],8,260,Last Run Info,151509392,1763324906,515,22.5,3826,15,IGNITORS PREHEAT,106
1763324907154693369,[  0 107  14 242   2   3  45  15],8,260,Last Run Info,153986803,1763324907,515,22.5,3826,15,IGNITORS PREHEAT,107
1763324908157772650,[  0 108  14 242   2   3  45  15],8,260,Last Run Info,157331014,1763324908,515,22.5,3826,15,IGNITORS PREHEAT,108
1763324909153936740,[  0 109  14 242   2   3  45  15],8,260,Last Run Info,152881402,1763324909,515,22.5,3826,15,IGNITORS PREHEAT,109
1763324910159923935,[  0 110  14 242   2   3  45  15],8,260,Last Run Info,159037751,1763324910,515,22.5,3826,15,IGNITORS PREHEAT,110
1763324911165011675,[  0 111  14 242   2   3  45  15],8,260,Last Run Info,164703192,1763324911,515,22.5,3826,15,IGNITORS PREHEAT,111
1763324912164617420,[  0 112  14 242   2   3  45  15],8,260,Last Run Info,163987270,1763324912,515,22.5,3826,15,IGNITORS PREHEAT,112
1763324913175387372,[  0 113  14 242   2   3  45  15],8,260,Last Run Info,175104970,1763324913,515,22.5,3826,15,IGNITORS PREHEAT,113
1763324914170017216,[  0 114  14 242   2   3  45  15],8,260,Last Run Info,169465467,1763324914,515,22.5,3826,15,IGNITORS PREHEAT,114
1763324915175751585,[  0 115  14 242   2   3  45  15],8,260,Last Run Info,175372190,1763324915,515,22.5,3826,15,IGNITORS PREHEAT,115
1763324916177255332,[  0 116  14 242   2   3  45  15],8,260,Last Run Info,176710015,1763324916,515,22.5,3826,15,IGNITORS PREHEAT,116
1763324917182901333,[  0 117  14 242   2   3  45  15],8,260,Last Run Info,182422449,1763324917,515,22.5,3826,15,IGNITORS PREHEAT,117
1763324918186928063,[  0 118  14 242   2   3  45  15],8,260,Last Run Info,186141912,1763324918,515,22.5,3826,15,IGNITORS PREHEAT,118
1763324919190101258,[  0 119  14 242   2   3  45  15],8,260,Last Run Info,189204193,1763324919,515,22.5,3826,15,IGNITORS PREHEAT,119
1763324920196942206,[  0 120  14 242   2   3  45  15],8,260,Last Run Info,196346936,1763324920,515,22.5,3826,15,IGNITORS PREHEAT,120
1763324921193400538,[  0 121  14 242   2   3  45  15],8,260,Last Run Info,192530546,1763324921,515,22.5,3826,15,IGNITORS PREHEAT,121
