timestamp,can_msg.data,can_msg.dlc,can_msg.id,ecu_hw_serial_number,eiu_sw_version,header.frame_id,header.stamp.nanosec,header.stamp.sec
1761498617645200077,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,644961609,1761498617
1761498618649292596,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,649059408,1761498618
1761498619656645047,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,656422228,1761498619
1761498620664270152,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,664020133,1761498620
1761498621664306578,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,663947277,1761498621
1761498622671498326,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,671101648,1761498622
1761498623667028250,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,666465842,1761498623
1761498624673136939,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,672615780,1761498624
1761498625680140121,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,679871798,1761498625
1761498626677600720,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,677076040,1761498626
1761498627689294693,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,688735869,1761498627
1761498628689595212,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,689278343,1761498628
1761498629685739695,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,685480011,1761498629
1761498630692247961,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,691795059,1761498630
1761498631700078157,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,699223361,1761498631
1761498632696410844,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,696121752,1761498632
1761498633702515465,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,702186981,1761498633
1761498634712151455,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,711766458,1761498634
1761498635704886577,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,704593325,1761498635
1761498636716908957,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,716692378,1761498636
1761498637718458302,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,718146234,1761498637
1761498638719988765,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,719802907,1761498638
1761498639721045271,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,720872725,1761498639
1761498640722679002,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,722394551,1761498640
1761498641735072036,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,734772384,1761498641
1761498642731649869,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,731114534,1761498642
1761498643738219060,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,737945297,1761498643
1761498644742914185,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,742624774,1761498644
1761498645745439594,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,745144006,1761498645
1761498646750061706,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,749780103,1761498646
1761498647747318780,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,746980152,1761498647
1761498648751754826,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,751153411,1761498648
1761498649755158166,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,754873139,1761498649
1761498650757201117,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,756918010,1761498650
1761498651764988208,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,764723149,1761498651
1761498652767510484,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,767183792,1761498652
1761498653770305928,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,769683297,1761498653
1761498654774206999,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,773368878,1761498654
1761498655777833457,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,777544686,1761498655
1761498656781869728,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,781491068,1761498656
1761498657782769598,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,782428602,1761498657
1761498658785459425,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,785010652,1761498658
1761498659788803133,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,788584027,1761498659
1761498660793034358,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,792716882,1761498660
1761498661796120759,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,795716019,1761498661
1761498662800594747,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,800316312,1761498662
1761498663805673562,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,805350167,1761498663
1761498664809584357,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,809267042,1761498664
1761498665815901502,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,815585819,1761498665
1761498666812260176,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,812086894,1761498666
1761498667815311228,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,814987161,1761498667
1761498668819250858,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,818988743,1761498668
1761498669821871078,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,821582724,1761498669
1761498670824560319,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,824361725,1761498670
1761498671828746050,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,828268062,1761498671
1761498672836153823,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,835903868,1761498672
1761498673832207284,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,832020306,1761498673
1761498674838403106,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,838068543,1761498674
1761498675844025674,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,843585638,1761498675
1761498676845789297,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,845418030,1761498676
1761498677850604531,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,850318896,1761498677
1761498678854370797,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,854112139,1761498678
1761498679856682782,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,856457308,1761498679
1761498680859830969,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,859648375,1761498680
1761498681862617045,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,862303506,1761498681
1761498682865930746,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,865626711,1761498682
1761498683869477414,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,868889153,1761498683
1761498684872465044,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,871981584,1761498684
1761498685877248214,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,877016756,1761498685
1761498686882430467,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,882104992,1761498686
1761498687886295341,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,885829386,1761498687
1761498688887956496,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,887764143,1761498688
1761498689894952388,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,894655682,1761498689
1761498690889119588,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,888891715,1761498690
1761498691894178111,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,893919869,1761498691
1761498692899578760,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,899303462,1761498692
1761498693905800354,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,905392543,1761498693
1761498694905008344,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,904782614,1761498694
1761498695913847582,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,913450747,1761498695
1761498696908869140,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,908597042,1761498696
1761498697913942333,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,913726075,1761498697
1761498698920760417,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,920422078,1761498698
1761498699923400729,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,922804181,1761498699
1761498700932376587,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,932082281,1761498700
1761498701929671906,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,929379456,1761498701
1761498702937865073,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,937569807,1761498702
1761498703932993537,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,932813568,1761498703
1761498704939024744,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,938676934,1761498704
1761498705945011074,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,944826433,1761498705
1761498706950719215,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,950415469,1761498706
1761498707945668336,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,945286893,1761498707
1761498708949203994,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,948681527,1761498708
1761498709960990730,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,960775273,1761498709
1761498710954350694,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,954074149,1761498710
1761498711967765453,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,967246186,1761498711
1761498712969913194,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,969613929,1761498712
1761498713972537411,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,971908832,1761498713
1761498714976674781,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,976446108,1761498714
1761498715972034786,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,971769984,1761498715
1761498716975762190,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,975211659,1761498716
1761498717977861196,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,977520650,1761498717
1761498718989131829,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,988988436,1761498718
1761498719991026600,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,990582758,1761498719
1761498720992305717,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,992051892,1761498720
1761498721994293635,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,993898785,1761498721
1761498722997207282,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,996914673,1761498722
1761498724002802124,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,2587435,1761498724
1761498725011900149,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,11659860,1761498725
1761498726011620816,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,11024333,1761498726
1761498727019251311,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,18946381,1761498727
1761498728018511975,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,17975301,1761498728
1761498729022037940,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,21367281,1761498729
1761498730022338771,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,22042066,1761498730
1761498731022514196,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,22348979,1761498731
1761498732029555475,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,29335314,1761498732
1761498733035099535,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,34849006,1761498733
1761498734040255371,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,39969386,1761498734
1761498735036718759,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,36496519,1761498735
1761498736044886295,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,44537302,1761498736
1761498737052059207,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,51446340,1761498737
1761498738044778882,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,44443041,1761498738
1761498739049239793,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,49000144,1761498739
1761498740052910626,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,52614273,1761498740
1761498741056158136,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,55926071,1761498741
1761498742061658845,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,61422364,1761498742
1761498743066826215,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,66502342,1761498743
1761498744073320478,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,73130141,1761498744
1761498745068462836,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,68155923,1761498745
1761498746074552217,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,74368760,1761498746
1761498747076777209,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,76523064,1761498747
1761498748081674892,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,81416459,1761498748
1761498749084615617,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,84408897,1761498749
1761498750087626689,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,87327649,1761498750
1761498751090050570,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,89709097,1761498751
1761498752094011843,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,93742210,1761498752
1761498753098129031,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,97714246,1761498753
1761498754099949072,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,99791279,1761498754
1761498755104122636,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,103834123,1761498755
1761498756105594157,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,105310796,1761498756
1761498757108417791,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,107902557,1761498757
1761498758113669701,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,113202243,1761498758
1761498759115894832,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,115612047,1761498759
1761498760119806286,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,119486413,1761498760
1761498761123244537,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,122683128,1761498761
1761498762125914770,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,125404144,1761498762
1761498763129783996,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,129452411,1761498763
1761498764133316502,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,132759796,1761498764
1761498765136256382,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,135992829,1761498765
1761498766139609207,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,139298294,1761498766
1761498767141805727,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,141542302,1761498767
1761498768150231910,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,149883717,1761498768
1761498769155907160,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,155591096,1761498769
1761498770151182565,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,150938820,1761498770
1761498771154749143,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,154501686,1761498771
1761498772159686302,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,159430334,1761498772
1761498773163954743,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,163594102,1761498773
1761498774170083303,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,169822566,1761498774
1761498775174344519,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,174002278,1761498775
1761498776178023001,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,177700440,1761498776
1761498777181270367,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,181078846,1761498777
1761498778182344501,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,182061941,1761498778
1761498779184898244,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,184562595,1761498779
1761498780186547046,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,186256838,1761498780
1761498781187576061,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,187297469,1761498781
1761498782192000209,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,191835152,1761498782
1761498783197216092,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,196962683,1761498783
1761498784196735252,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,196375443,1761498784
1761498785200101385,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,199913065,1761498785
1761498786203582519,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,203288374,1761498786
1761498787207993757,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,207679100,1761498787
1761498788217020482,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,216709666,1761498788
1761498789222044665,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,221782009,1761498789
1761498790225271302,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,225044358,1761498790
1761498791222044355,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,221476099,1761498791
1761498792229639081,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,229229448,1761498792
1761498793231573504,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,231242560,1761498793
1761498794236156693,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,235907092,1761498794
1761498795241459364,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,241139300,1761498795
1761498796242520073,[  0   1 135 247   0   1 136  78],8,266,100343,1,System Info 2,242121320,1761498796
